Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,22,CHO,NBA,SF,16.0,0.0,293.0,10.7,0.574,0.343,0.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,0.2,0.2,0.5,0.078,-3.4,0.1,-3.3,-0.1,
2020-21,23,CHO,NBA,SF,47.0,18.0,904.0,11.4,0.554,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,0.3,0.9,1.2,0.062,-2.8,-0.4,-3.2,-0.3,
2021-22,24,CHO,NBA,SF,55.0,2.0,895.0,12.7,0.595,0.425,0.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,1.0,0.7,1.7,0.093,-1.9,-0.4,-2.3,-0.1,
2022-23,25,2TM,NBA,SF,80.0,24.0,1913.0,11.8,0.557,0.376,0.224,3.6,16.3,9.9,9.6,2.1,1.6,12.1,17.2,0.5,2.2,2.7,0.068,-2.7,0.6,-2.1,-0.1,
2022-23,25,CHO,NBA,SF,56.0,21.0,1494.0,11.6,0.551,0.409,0.211,3.1,16.5,9.6,10.5,2.1,1.7,12.9,17.5,0.1,1.7,1.8,0.057,-2.7,0.7,-2.0,0.0,
2022-23,25,PHI,NBA,SF,24.0,3.0,419.0,12.5,0.58,0.244,0.276,5.5,15.8,10.7,6.5,2.0,1.1,8.6,16.1,0.4,0.5,1.0,0.109,-2.5,-0.1,-2.6,-0.1,
2023-24,26,TOR,NBA,SF,50.0,1.0,538.0,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,
2024-25,27,WAS,NBA,SF,4.0,0.0,7.0,10.9,,,,0.0,0.0,0.0,17.4,6.8,0.0,,0.0,0.0,0.0,0.0,0.114,-0.5,6.0,5.6,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,252.0,45.0,4550.0,11.0,0.545,0.382,0.232,4.2,15.8,9.9,9.0,1.8,1.7,12.1,16.7,0.9,4.3,5.3,0.056,-3.1,-0.1,-3.3,-1.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1481.0,11.0,0.545,0.382,0.232,4.2,15.8,9.9,9.0,1.8,1.7,12.1,16.7,0.3,1.4,1.7,0.056,-3.1,-0.1,-3.3,-0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (4 Yrs),CHO (4 Yrs),CHO (4 Yrs),CHO (4 Yrs),,174.0,41.0,3586.0,11.8,0.564,0.398,0.233,4.1,16.2,10.1,9.3,1.7,1.9,12.4,16.5,1.6,3.5,5.1,0.069,-2.6,0.1,-2.5,-0.5,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,50.0,1.0,538.0,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,24.0,3.0,419.0,12.5,0.58,0.244,0.276,5.5,15.8,10.7,6.5,2.0,1.1,8.6,16.1,0.4,0.5,1.0,0.109,-2.5,-0.1,-2.6,-0.1,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,0.0,7.0,10.9,,,,0.0,0.0,0.0,17.4,6.8,0.0,,0.0,0.0,0.0,0.0,0.114,-0.5,6.0,5.6,0.0,
