Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,25,PHI,NBA,SF,8,0,12.8,1.0,2.5,0.4,0.4,1.1,0.333,0.6,1.4,0.455,0.475,0.0,0.0,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,12.8,1.0,2.5,0.4,0.4,1.1,0.333,0.6,1.4,0.455,0.475,0.0,0.0,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4,
