Season,Team,Lg,Salary
2006-07,Philadelphia 76ers,NBA,"$412,718"
2007-08,Denver Nuggets,NBA,"$687,456"
2007-08,Memphis Grizzlies,NBA,"$85,932"
Career,(may be incomplete),,"$1,186,106"
