Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,21,GSW,NBA,SG,66,29,1608,10.3,23.2,.443,3.6,8.7,.414,6.7,14.5,.460,.520,2.6,2.9,.868,0.8,4.4,5.2,4.3,1.6,0.6,3.3,5.0,26.7,102,111,ROY-6
2012-13,22,GSW,NBA,SG,82,82,2936,8.8,20.9,.422,3.7,9.1,.401,5.1,11.8,.437,.509,2.3,2.7,.841,0.6,4.7,5.3,3.2,1.5,0.8,2.7,4.1,23.5,102,107,
2013-14,23,GSW,NBA,SG,81,81,2868,9.7,21.9,.444,3.9,9.3,.417,5.8,12.6,.464,.533,2.6,3.2,.795,0.7,3.7,4.3,3.1,1.3,0.6,2.3,4.1,25.9,108,106,
2014-15,24,GSW,NBA,SG,77,77,2455,12.0,25.8,.463,4.8,10.8,.439,7.2,15.0,.481,.555,4.5,5.1,.879,0.5,4.4,4.9,4.4,1.7,1.2,3.0,2.4,33.2,112,104,"MVP-10,AS,NBA3"
2015-16,25,GSW,NBA,SG,80,80,2666,11.8,25.1,.470,5.0,11.8,.425,6.8,13.3,.510,.569,3.5,4.0,.873,0.6,4.9,5.5,3.0,1.1,0.9,2.5,2.8,32.1,112,107,"AS,NBA3"
2016-17,26,GSW,NBA,SG,78,78,2649,11.7,25.0,.468,4.9,11.8,.414,6.8,13.2,.516,.565,3.4,4.0,.853,0.9,4.3,5.2,2.9,1.2,0.7,2.3,2.5,31.6,111,108,AS
2017-18,27,GSW,NBA,SG,73,73,2506,11.1,22.7,.488,4.4,10.0,.440,6.7,12.7,.525,.585,1.6,1.9,.837,0.6,4.7,5.3,3.6,1.1,0.7,2.5,2.3,28.1,110,111,"DPOY-11,AS"
2018-19,28,GSW,NBA,SG,78,78,2652,11.8,25.2,.467,4.3,10.7,.402,7.4,14.4,.516,.553,2.3,2.8,.816,0.7,4.7,5.4,3.3,1.5,0.8,2.1,2.8,30.1,110,112,"AS,DEF2"
2019-20,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2020-21,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2021-22,31,GSW,NBA,SG,32,32,941,12.7,29.7,.429,5.9,15.3,.385,6.8,14.4,.477,.529,2.4,2.6,.902,0.8,5.7,6.5,4.6,0.8,0.9,2.2,2.8,33.8,107,110,
2022-23,32,GSW,NBA,SF,69,69,2279,11.3,25.9,.436,6.2,15.1,.412,5.1,10.8,.470,.556,2.4,2.7,.879,0.8,5.1,5.9,3.4,1.0,0.6,2.5,2.7,31.3,110,117,
2023-24,33,GSW,NBA,SF,77,63,2284,10.4,24.0,.432,5.7,14.7,.387,4.7,9.3,.503,.551,2.7,2.9,.927,0.7,4.6,5.4,3.7,1.1,0.7,2.5,2.7,29.1,113,118,
2024-25,34,DAL,NBA,SF,72,72,1965,8.9,21.6,.412,5.3,13.6,.391,3.6,8.0,.448,.535,1.6,1.8,.905,1.1,5.0,6.1,3.6,1.2,0.7,2.2,2.0,24.7,108,119,
2025-26,35,DAL,NBA,SF,15,8,325,7.5,21.5,.347,5.0,16.1,.313,2.4,5.5,.447,.463,0.9,0.9,1.000,0.4,5.0,5.5,3.9,0.7,0.7,2.3,1.9,20.8,94,116,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,880,822,28134,10.8,23.9,.449,4.7,11.6,.409,6.0,12.4,.487,.548,2.7,3.1,.860,0.7,4.6,5.3,3.5,1.3,0.8,2.5,3.0,28.9,109,111,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (11 Yrs),GSW (11 Yrs),GSW (11 Yrs),GSW (11 Yrs),,793,742,25844,10.9,24.2,.453,4.7,11.4,.413,6.3,12.8,.489,.550,2.8,3.2,.858,0.7,4.6,5.3,3.5,1.3,0.8,2.5,3.1,29.3,109,110,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,87,80,2290,8.7,21.6,.402,5.3,14.0,.377,3.4,7.6,.448,.524,1.5,1.7,.913,1.0,5.0,6.0,3.6,1.2,0.7,2.2,2.0,24.2,106,118,
