Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,24,HOU,NBA,SF,6.0,6.0,238.0,42.0,93.0,0.452,16.0,40.0,0.4,26.0,53.0,0.491,0.538,9.0,14.0,0.643,7.0,32.0,39.0,22.0,1.0,2.0,18.0,19.0,109.0,0.0,
2013-14,25,HOU,NBA,SF,6.0,6.0,250.0,46.0,105.0,0.438,13.0,36.0,0.361,33.0,69.0,0.478,0.5,11.0,15.0,0.733,6.0,35.0,41.0,14.0,4.0,2.0,5.0,19.0,116.0,0.0,
2014-15,26,DAL,NBA,SF,1.0,1.0,37.0,5.0,15.0,0.333,0.0,4.0,0.0,5.0,11.0,0.455,0.333,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,10.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,13.0,13.0,525.0,93.0,213.0,0.437,29.0,80.0,0.363,64.0,133.0,0.481,0.505,20.0,29.0,0.69,13.0,73.0,86.0,38.0,5.0,4.0,24.0,39.0,235.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,3312.0,587.0,1344.0,0.437,183.0,505.0,0.363,404.0,839.0,0.481,0.505,126.0,183.0,0.69,82.0,460.0,542.0,240.0,32.0,25.0,151.0,246.0,1482.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,12.0,12.0,488.0,88.0,198.0,0.444,29.0,76.0,0.382,59.0,122.0,0.484,0.518,20.0,29.0,0.69,13.0,67.0,80.0,36.0,5.0,4.0,23.0,38.0,225.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,1.0,1.0,37.0,5.0,15.0,0.333,0.0,4.0,0.0,5.0,11.0,0.455,0.333,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,10.0,0.0,
