"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2000-01,23,TOR,NBA,EC1,NYK,W (3-2),3.0,11.7,2.7,1.0,1.3,0.7,0.0,3.0,9.0,0.333,0.0,1.0,0.0,3.0,8.0,0.375,0.333,2.0,2.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,4.0,8.0,
2000-01,23,TOR,NBA,ECS,PHI,L (3-4),5.0,14.8,7.0,1.8,2.2,0.8,0.0,15.0,26.0,0.577,4.0,8.0,0.5,11.0,18.0,0.611,0.654,1.0,2.0,0.5,2.0,7.0,9.0,11.0,4.0,0.0,5.0,6.0,35.0,
2001-02,24,TOR,NBA,EC1,DET,L (2-3),5.0,31.0,9.2,2.8,2.2,1.0,0.6,18.0,49.0,0.367,2.0,17.0,0.118,16.0,32.0,0.5,0.388,8.0,10.0,0.8,3.0,11.0,14.0,11.0,5.0,3.0,7.0,17.0,46.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,29,TOR,NBA,EC1,NJN,L (2-4),6.0,30.5,6.8,4.5,0.3,0.3,0.3,15.0,29.0,0.517,6.0,12.0,0.5,9.0,17.0,0.529,0.621,5.0,6.0,0.833,5.0,22.0,27.0,2.0,2.0,2.0,6.0,20.0,41.0,
2007-08,30,NOH,NBA,WC1,DAL,W (4-1),5.0,19.0,7.2,2.0,0.2,0.0,0.4,15.0,26.0,0.577,4.0,11.0,0.364,11.0,15.0,0.733,0.654,2.0,2.0,1.0,2.0,8.0,10.0,1.0,0.0,2.0,0.0,11.0,36.0,
2007-08,30,NOH,NBA,WCS,SAS,L (3-4),7.0,26.0,7.1,3.0,0.9,0.9,0.1,18.0,42.0,0.429,12.0,23.0,0.522,6.0,19.0,0.316,0.571,2.0,4.0,0.5,1.0,20.0,21.0,6.0,6.0,1.0,5.0,18.0,50.0,
2008-09,31,NOH,NBA,WC1,DEN,L (1-4),2.0,10.5,3.0,1.5,0.5,0.5,0.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,3.0,4.0,0.75,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,
5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),2-5,33.0,22.6,6.7,2.6,1.1,0.6,0.2,85.0,186.0,0.457,29.0,75.0,0.387,56.0,111.0,0.505,0.535,23.0,30.0,0.767,14.0,73.0,87.0,36.0,20.0,8.0,24.0,79.0,222.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),1-1,7.0,16.6,6.0,1.9,0.3,0.1,0.3,16.0,31.0,0.516,5.0,14.0,0.357,11.0,17.0,0.647,0.597,5.0,6.0,0.833,3.0,10.0,13.0,2.0,1.0,2.0,0.0,14.0,42.0,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,14.0,26.6,6.8,3.1,1.2,0.6,0.4,36.0,87.0,0.414,8.0,30.0,0.267,28.0,57.0,0.491,0.46,15.0,18.0,0.833,8.0,36.0,44.0,17.0,9.0,5.0,14.0,41.0,95.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,7.0,26.0,7.1,3.0,0.9,0.9,0.1,18.0,42.0,0.429,12.0,23.0,0.522,6.0,19.0,0.316,0.571,2.0,4.0,0.5,1.0,20.0,21.0,6.0,6.0,1.0,5.0,18.0,50.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,5.0,14.8,7.0,1.8,2.2,0.8,0.0,15.0,26.0,0.577,4.0,8.0,0.5,11.0,18.0,0.611,0.654,1.0,2.0,0.5,2.0,7.0,9.0,11.0,4.0,0.0,5.0,6.0,35.0,
