Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2012-13,24,ATL,NBA,PF,4.0,0.0,20.0,25.2,0.553,0.1,0.4,5.4,33.6,19.2,11.6,0.0,0.0,0.0,27.9,0.1,0.0,0.1,0.229,4.7,-1.3,3.3,0.0,
2013-14,25,ATL,NBA,PF,7.0,0.0,146.0,10.0,0.477,0.492,0.222,2.2,12.5,7.0,4.3,0.4,0.0,2.8,22.7,0.0,0.2,0.1,0.046,1.0,-2.4,-1.4,0.0,
2014-15,26,ATL,NBA,PF,11.0,0.0,172.0,9.6,0.44,0.473,0.073,10.0,18.7,14.3,4.6,1.5,0.0,11.0,16.9,-0.1,0.2,0.1,0.037,-2.7,-1.9,-4.6,-0.1,
2015-16,27,ATL,NBA,PF,10.0,0.0,161.0,15.1,0.747,0.4,0.2,3.5,17.2,10.7,5.2,0.9,1.7,15.5,14.3,0.3,0.2,0.5,0.153,0.1,1.6,1.7,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,29,WAS,NBA,PF,6.0,0.0,126.0,19.1,0.745,0.268,0.146,5.7,14.2,9.9,5.1,0.8,0.7,10.3,17.0,0.4,0.0,0.4,0.162,3.6,-0.3,3.3,0.2,
2018-19,30,PHI,NBA,PF,10.0,0.0,193.0,7.3,0.585,0.723,0.043,2.4,16.0,9.5,3.6,0.8,0.0,12.8,12.1,0.1,0.1,0.2,0.061,-2.1,-0.4,-2.5,0.0,
2019-20,31,PHI,NBA,PF,4.0,0.0,20.0,12.6,0.444,0.4,0.8,10.5,33.1,21.5,7.8,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.092,-1.2,-0.9,-2.2,0.0,
2020-21,32,PHI,NBA,PF,5.0,0.0,34.0,4.9,0.333,0.778,0.0,3.3,6.2,4.8,10.7,1.4,2.4,0.0,11.4,0.0,0.0,0.0,0.029,-3.4,0.2,-3.2,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,57.0,0.0,872.0,11.8,0.567,0.474,0.156,4.8,16.3,10.6,5.0,0.9,0.5,9.1,16.3,0.8,0.8,1.6,0.088,-0.3,-0.7,-1.0,0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1254.0,11.8,0.567,0.474,0.156,4.8,16.3,10.6,5.0,0.9,0.5,9.1,16.3,1.2,1.1,2.3,0.088,-0.3,-0.7,-1.0,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,32.0,0.0,499.0,12.1,0.535,0.44,0.179,5.4,17.0,11.2,5.0,0.9,0.5,8.6,18.2,0.3,0.6,0.9,0.085,-0.4,-0.9,-1.3,0.1,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,19.0,0.0,247.0,7.4,0.534,0.705,0.098,3.2,16.1,9.9,4.9,0.8,0.3,9.9,12.2,0.1,0.2,0.3,0.059,-2.2,-0.4,-2.6,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,6.0,0.0,126.0,19.1,0.745,0.268,0.146,5.7,14.2,9.9,5.1,0.8,0.7,10.3,17.0,0.4,0.0,0.4,0.162,3.6,-0.3,3.3,0.2,
