Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2010-11,22,DEN,NBA,SF,5.0,5.0,148.0,11.9,0.563,0.341,0.477,0.8,12.0,6.4,12.3,1.4,0.0,11.6,18.6,0.1,0.1,0.2,0.065,0.0,0.6,0.6,0.1,
2011-12,23,DEN,NBA,SF,7.0,7.0,222.0,13.4,0.45,0.245,0.255,4.2,12.1,8.2,11.8,1.2,1.3,7.9,22.5,0.2,0.1,0.3,0.061,0.0,-0.8,-0.8,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,LAC,NBA,SF,6.0,6.0,201.0,13.7,0.474,0.387,0.297,4.7,16.5,10.3,12.5,1.9,0.4,8.1,28.3,0.0,-0.1,-0.1,-0.034,0.6,-3.0,-2.4,0.0,
2019-20,31,OKC,NBA,PF,7.0,7.0,212.0,12.7,0.569,0.468,0.38,2.6,15.7,9.4,5.5,1.1,0.6,14.0,21.8,0.1,0.3,0.3,0.07,-0.2,-0.5,-0.6,0.1,
2020-21,32,ATL,NBA,PF,18.0,0.0,442.0,13.3,0.587,0.483,0.299,2.0,15.2,8.6,4.9,0.7,0.6,7.1,21.2,0.5,0.5,1.0,0.108,1.2,-0.6,0.7,0.3,
2021-22,33,ATL,NBA,PF,5.0,3.0,112.0,10.8,0.512,0.333,0.244,2.1,20.9,11.3,6.4,0.5,0.0,9.1,22.5,0.0,0.0,0.0,0.011,-0.6,-1.3,-1.8,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,35,MIL,NBA,SF,3.0,0.0,37.0,11.5,0.564,0.25,0.5,3.1,24.3,13.7,7.4,0.0,0.0,9.3,13.4,0.0,0.0,0.0,0.054,-3.6,-0.5,-4.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,28.0,1374.0,12.9,0.531,0.395,0.315,2.7,15.3,9.0,8.2,1.0,0.5,9.1,22.2,0.9,0.8,1.7,0.06,0.3,-0.9,-0.5,0.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,45.0,2209.0,12.9,0.531,0.395,0.315,2.7,15.3,9.0,8.2,1.0,0.5,9.1,22.2,1.4,1.3,2.8,0.06,0.3,-0.9,-0.5,0.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,23.0,3.0,554.0,12.8,0.571,0.452,0.288,2.0,16.3,9.2,5.2,0.6,0.5,7.5,21.5,0.5,0.5,1.0,0.088,0.9,-0.7,0.2,0.3,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,12.0,12.0,370.0,12.8,0.488,0.275,0.326,2.8,12.0,7.5,12.0,1.3,0.8,9.2,20.9,0.3,0.2,0.5,0.062,0.0,-0.2,-0.2,0.2,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,7.0,7.0,212.0,12.7,0.569,0.468,0.38,2.6,15.7,9.4,5.5,1.1,0.6,14.0,21.8,0.1,0.3,0.3,0.07,-0.2,-0.5,-0.6,0.1,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,6.0,201.0,13.7,0.474,0.387,0.297,4.7,16.5,10.3,12.5,1.9,0.4,8.1,28.3,0.0,-0.1,-0.1,-0.034,0.6,-3.0,-2.4,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,3.0,0.0,37.0,11.5,0.564,0.25,0.5,3.1,24.3,13.7,7.4,0.0,0.0,9.3,13.4,0.0,0.0,0.0,0.054,-3.6,-0.5,-4.0,0.0,
