Season,Team,Lg,Salary
2021-22,Philadelphia 76ers,NBA,"$925,258"
2022-23,San Antonio Spurs,NBA,"$2,600,000"
2022-23,Philadelphia 76ers,NBA,"$74,742"
2022-23,San Antonio Spurs,NBA,(TW)
2023-24,San Antonio Spurs,NBA,"$2,600,000"
2024-25,San Antonio Spurs,NBA,"$2,087,519"
Career,(may be incomplete),,"$8,287,519"
