"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2021-22,19.0,TOT,NBA,42:10,8.0,19.0,4.0,9.0,5.0,11.0,7.0,7.0,3.0,5.0,7.0,8.0,4.0,2.0,5.0,5.0,20.0,17.5
2021-22,19.0,LAC,NBA,17:13,6.0,14.0,2.0,3.0,4.0,11.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,15.0,8.6
2021-22,19.0,POR,NBA,42:10,8.0,19.0,4.0,9.0,5.0,11.0,7.0,7.0,3.0,5.0,7.0,8.0,4.0,2.0,5.0,5.0,20.0,17.5
2022-23,20.0,POR,NBA,31:24,7.0,15.0,3.0,8.0,4.0,9.0,4.0,6.0,2.0,4.0,5.0,6.0,4.0,2.0,4.0,4.0,20.0,14.0
2023-24,21.0,BRK,NBA,20:54,3.0,8.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,12.0,8.9
2024-25,22.0,BRK,NBA,36:48,10.0,21.0,5.0,12.0,8.0,13.0,8.0,8.0,4.0,8.0,9.0,8.0,4.0,2.0,6.0,5.0,25.0,22.4
Career,,,,42:10,10.0,21.0,5.0,12.0,8.0,13.0,8.0,8.0,4.0,8.0,9.0,8.0,4.0,2.0,6.0,5.0,25.0,22.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,BRK,NBA,36:48,10.0,21.0,5.0,12.0,8.0,13.0,8.0,8.0,4.0,8.0,9.0,8.0,4.0,2.0,6.0,5.0,25.0,22.4
2 Seasons,,POR,NBA,42:10,8.0,19.0,4.0,9.0,5.0,11.0,7.0,7.0,3.0,5.0,7.0,8.0,4.0,2.0,5.0,5.0,20.0,17.5
1 Season,,LAC,NBA,17:13,6.0,14.0,2.0,3.0,4.0,11.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,15.0,8.6
