"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2010-11,19.0,TOT,NBA,31:56,8.0,13.0,0.0,0.0,8.0,13.0,6.0,8.0,10.0,8.0,14.0,3.0,3.0,3.0,4.0,6.0,17.0,14.6
2010-11,19.0,NJN,NBA,29:50,6.0,10.0,0.0,0.0,6.0,10.0,6.0,8.0,10.0,8.0,14.0,2.0,2.0,3.0,4.0,5.0,14.0,13.7
2010-11,19.0,UTA,NBA,31:56,8.0,13.0,0.0,0.0,8.0,13.0,5.0,8.0,5.0,7.0,11.0,3.0,3.0,3.0,3.0,6.0,17.0,14.6
2011-12,20.0,UTA,NBA,41:38,10.0,16.0,0.0,0.0,10.0,16.0,9.0,9.0,9.0,11.0,17.0,4.0,3.0,5.0,4.0,6.0,23.0,23.7
2012-13,21.0,UTA,NBA,44:57,11.0,20.0,0.0,1.0,11.0,20.0,10.0,14.0,9.0,10.0,15.0,3.0,3.0,6.0,5.0,6.0,23.0,20.3
2013-14,22.0,UTA,NBA,43:02,12.0,19.0,0.0,1.0,12.0,19.0,7.0,9.0,8.0,14.0,18.0,5.0,5.0,5.0,6.0,6.0,28.0,25.4
2014-15,23.0,UTA,NBA,43:17,12.0,22.0,1.0,1.0,12.0,22.0,10.0,13.0,7.0,13.0,15.0,5.0,3.0,5.0,4.0,5.0,32.0,28.6
2015-16,24.0,UTA,NBA,43:32,14.0,24.0,0.0,1.0,14.0,24.0,8.0,10.0,7.0,13.0,16.0,6.0,4.0,7.0,5.0,5.0,35.0,30.9
2016-17,25.0,UTA,NBA,36:28,10.0,14.0,1.0,2.0,10.0,14.0,7.0,11.0,8.0,11.0,14.0,7.0,3.0,4.0,5.0,5.0,20.0,23.1
2017-18,26.0,UTA,NBA,35:28,12.0,16.0,2.0,3.0,12.0,16.0,8.0,11.0,7.0,10.0,13.0,5.0,4.0,4.0,4.0,5.0,25.0,28.4
2018-19,27.0,UTA,NBA,31:39,10.0,16.0,2.0,3.0,10.0,16.0,7.0,9.0,7.0,13.0,18.0,7.0,3.0,5.0,4.0,5.0,25.0,25.1
2019-20,28.0,NOP,NBA,36:07,10.0,13.0,1.0,1.0,10.0,12.0,3.0,6.0,9.0,12.0,20.0,8.0,3.0,4.0,4.0,5.0,22.0,25.1
2020-21,29.0,UTA,NBA,23:32,6.0,12.0,0.0,1.0,6.0,12.0,5.0,6.0,5.0,9.0,14.0,3.0,3.0,4.0,3.0,4.0,14.0,12.5
2021-22,30.0,OKC,NBA,28:19,8.0,13.0,1.0,2.0,8.0,11.0,2.0,4.0,5.0,7.0,12.0,4.0,2.0,3.0,1.0,4.0,16.0,16.1
Career,,,,44:57,14.0,24.0,2.0,3.0,14.0,24.0,10.0,14.0,10.0,14.0,20.0,8.0,5.0,7.0,6.0,6.0,35.0,30.9
,,,,,,,,,,,,,,,,,,,,,,
10 Seasons,,UTA,NBA,44:57,14.0,24.0,2.0,3.0,14.0,24.0,10.0,14.0,9.0,14.0,18.0,7.0,5.0,7.0,6.0,6.0,35.0,30.9
1 Season,,NJN,NBA,29:50,6.0,10.0,0.0,0.0,6.0,10.0,6.0,8.0,10.0,8.0,14.0,2.0,2.0,3.0,4.0,5.0,14.0,13.7
1 Season,,NOP,NBA,36:07,10.0,13.0,1.0,1.0,10.0,12.0,3.0,6.0,9.0,12.0,20.0,8.0,3.0,4.0,4.0,5.0,22.0,25.1
1 Season,,OKC,NBA,28:19,8.0,13.0,1.0,2.0,8.0,11.0,2.0,4.0,5.0,7.0,12.0,4.0,2.0,3.0,1.0,4.0,16.0,16.1
