"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,23,ATL,NBA,EC1,NYK,W (4-1),5.0,30.4,10.8,4.0,0.6,0.2,0.6,18.0,45.0,0.4,6.0,16.0,0.375,12.0,29.0,0.414,0.467,12.0,16.0,0.75,2.0,18.0,20.0,3.0,1.0,3.0,7.0,11.0,54.0,
2021-22,24,ATL,NBA,EC1,MIA,L (1-4),5.0,35.0,21.2,3.8,0.6,0.8,0.2,39.0,70.0,0.557,12.0,26.0,0.462,27.0,44.0,0.614,0.643,16.0,20.0,0.8,2.0,17.0,19.0,3.0,4.0,1.0,11.0,20.0,106.0,
2022-23,25,ATL,NBA,EC1,BOS,L (2-4),6.0,37.3,16.7,5.7,1.2,0.7,0.3,39.0,85.0,0.459,14.0,38.0,0.368,25.0,47.0,0.532,0.541,8.0,10.0,0.8,7.0,27.0,34.0,7.0,4.0,2.0,9.0,20.0,100.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,27,CLE,NBA,EC1,MIA,W (4-0),4.0,22.3,13.0,2.8,1.3,0.8,0.0,16.0,33.0,0.485,8.0,13.0,0.615,8.0,20.0,0.4,0.606,12.0,13.0,0.923,2.0,9.0,11.0,5.0,3.0,0.0,3.0,5.0,52.0,
2024-25,27,CLE,NBA,ECS,IND,L (1-4),4.0,24.0,9.0,4.5,0.8,0.3,0.3,11.0,30.0,0.367,4.0,13.0,0.308,7.0,17.0,0.412,0.433,10.0,13.0,0.769,4.0,14.0,18.0,3.0,1.0,1.0,4.0,12.0,36.0,
4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),2-3,24.0,30.7,14.5,4.3,0.9,0.5,0.3,123.0,263.0,0.468,44.0,106.0,0.415,79.0,157.0,0.503,0.551,58.0,72.0,0.806,17.0,85.0,102.0,21.0,13.0,7.0,34.0,68.0,348.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),2-2,20.0,32.0,15.6,4.2,0.9,0.6,0.3,112.0,233.0,0.481,40.0,93.0,0.43,72.0,140.0,0.514,0.567,48.0,59.0,0.814,13.0,71.0,84.0,18.0,12.0,6.0,30.0,56.0,312.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,4.0,24.0,9.0,4.5,0.8,0.3,0.3,11.0,30.0,0.367,4.0,13.0,0.308,7.0,17.0,0.412,0.433,10.0,13.0,0.769,4.0,14.0,18.0,3.0,1.0,1.0,4.0,12.0,36.0,
