Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2020-21,20,DAL,NBA,SG,39.0,5.0,445.0,42.0,93.0,0.452,4.0,25.0,0.16,38.0,68.0,0.559,0.473,13.0,23.0,0.565,28.0,50.0,78.0,28.0,16.0,3.0,17.0,35.0,101.0,0.0,
2021-22,21,DAL,NBA,SG,67.0,3.0,1039.0,130.0,256.0,0.508,28.0,78.0,0.359,102.0,178.0,0.573,0.563,31.0,45.0,0.689,52.0,109.0,161.0,79.0,45.0,14.0,44.0,115.0,319.0,0.0,
2022-23,22,DAL,NBA,SG,60.0,21.0,1539.0,205.0,382.0,0.537,68.0,169.0,0.402,137.0,213.0,0.643,0.626,68.0,94.0,0.723,55.0,127.0,182.0,103.0,42.0,5.0,72.0,156.0,546.0,0.0,
2023-24,23,DAL,NBA,SG,57.0,33.0,1505.0,179.0,374.0,0.479,72.0,187.0,0.385,107.0,187.0,0.572,0.575,39.0,57.0,0.684,40.0,144.0,184.0,130.0,47.0,9.0,60.0,107.0,469.0,0.0,
2024-25,24,CHO,NBA,SG,68.0,67.0,1887.0,180.0,421.0,0.428,97.0,248.0,0.391,83.0,173.0,0.48,0.543,49.0,72.0,0.681,56.0,116.0,172.0,108.0,74.0,15.0,70.0,165.0,506.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,291.0,129.0,6415.0,736.0,1526.0,0.482,269.0,707.0,0.38,467.0,819.0,0.57,0.57,200.0,291.0,0.687,231.0,546.0,777.0,448.0,224.0,46.0,263.0,578.0,1941.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,36.0,1808.0,207.0,430.0,0.482,76.0,199.0,0.38,132.0,231.0,0.57,0.57,56.0,82.0,0.687,65.0,154.0,219.0,126.0,63.0,13.0,74.0,163.0,547.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),,223.0,62.0,4528.0,556.0,1105.0,0.503,172.0,459.0,0.375,384.0,646.0,0.594,0.581,151.0,219.0,0.689,175.0,430.0,605.0,340.0,150.0,31.0,193.0,413.0,1435.0,0.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,68.0,67.0,1887.0,180.0,421.0,0.428,97.0,248.0,0.391,83.0,173.0,0.48,0.543,49.0,72.0,0.681,56.0,116.0,172.0,108.0,74.0,15.0,70.0,165.0,506.0,0.0,
