Season,Team,Lg,Salary
2020-21,Dallas Mavericks,NBA,"$2,816,760"
2021-22,Dallas Mavericks,NBA,"$2,957,520"
2022-23,Dallas Mavericks,NBA,"$3,098,400"
2023-24,Dallas Mavericks,NBA,"$4,765,339"
2024-25,Charlotte Hornets,NBA,"$12,654,321"
Career,(may be incomplete),,"$26,292,340"
