"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,22.0,PHO,NBA,30:22,5.0,11.0,2.0,4.0,4.0,9.0,4.0,4.0,3.0,5.0,5.0,8.0,4.0,1.0,5.0,5.0,14.0,15.1
2009-10,23.0,PHO,NBA,39:57,10.0,13.0,6.0,7.0,5.0,9.0,7.0,8.0,3.0,5.0,7.0,10.0,4.0,1.0,6.0,5.0,32.0,26.7
2010-11,24.0,TOT,NBA,53:00,7.0,16.0,4.0,6.0,6.0,10.0,6.0,8.0,4.0,9.0,11.0,11.0,4.0,2.0,6.0,5.0,17.0,18.3
2010-11,24.0,PHO,NBA,39:32,7.0,15.0,3.0,6.0,6.0,10.0,5.0,8.0,3.0,5.0,6.0,10.0,4.0,1.0,6.0,5.0,17.0,18.3
2010-11,24.0,HOU,NBA,53:00,6.0,16.0,4.0,6.0,5.0,10.0,6.0,8.0,4.0,9.0,11.0,11.0,4.0,2.0,4.0,4.0,16.0,17.9
2011-12,25.0,HOU,NBA,47:40,9.0,19.0,5.0,7.0,8.0,12.0,13.0,14.0,4.0,5.0,7.0,14.0,4.0,1.0,6.0,6.0,26.0,23.6
2012-13,26.0,PHO,NBA,43:34,11.0,19.0,4.0,7.0,9.0,16.0,11.0,14.0,3.0,6.0,9.0,18.0,5.0,3.0,6.0,6.0,32.0,27.6
2013-14,27.0,PHO,NBA,47:54,14.0,22.0,6.0,9.0,12.0,19.0,11.0,13.0,4.0,7.0,10.0,14.0,5.0,3.0,7.0,6.0,40.0,33.5
2014-15,28.0,TOT,NBA,46:19,11.0,18.0,5.0,7.0,11.0,15.0,9.0,9.0,5.0,8.0,10.0,13.0,4.0,2.0,7.0,6.0,34.0,31.7
2014-15,28.0,PHO,NBA,46:19,11.0,18.0,5.0,6.0,11.0,15.0,7.0,8.0,3.0,8.0,10.0,13.0,4.0,2.0,7.0,6.0,34.0,31.7
2014-15,28.0,MIA,NBA,40:59,10.0,17.0,3.0,7.0,10.0,14.0,9.0,9.0,5.0,4.0,8.0,11.0,3.0,1.0,4.0,6.0,28.0,24.3
2015-16,29.0,MIA,NBA,41:21,10.0,20.0,4.0,7.0,9.0,17.0,7.0,8.0,5.0,8.0,12.0,11.0,4.0,2.0,6.0,6.0,26.0,26.3
2016-17,30.0,MIA,NBA,45:10,14.0,23.0,7.0,9.0,12.0,18.0,11.0,13.0,3.0,8.0,9.0,17.0,4.0,2.0,7.0,6.0,34.0,30.8
2017-18,31.0,MIA,NBA,42:04,13.0,23.0,5.0,8.0,10.0,19.0,10.0,10.0,3.0,9.0,12.0,13.0,3.0,2.0,6.0,6.0,33.0,28.8
2018-19,32.0,MIA,NBA,39:00,12.0,20.0,6.0,9.0,9.0,15.0,9.0,9.0,4.0,9.0,12.0,13.0,5.0,1.0,5.0,6.0,30.0,27.7
2019-20,33.0,MIA,NBA,35:06,11.0,20.0,7.0,13.0,8.0,12.0,10.0,15.0,2.0,6.0,6.0,13.0,3.0,2.0,6.0,5.0,29.0,27.1
2020-21,34.0,MIA,NBA,35:15,10.0,18.0,7.0,9.0,8.0,12.0,7.0,8.0,2.0,7.0,8.0,10.0,4.0,1.0,6.0,5.0,26.0,21.2
