Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,19,MIN,NBA,SG,72,55,2314,10.3,24.7,0.417,3.5,10.6,0.329,6.8,14.1,0.483,0.488,4.3,5.6,0.776,1.2,5.7,6.9,4.3,1.7,0.7,3.3,2.6,28.4,102,116,ROY-2
2021-22,20,MIN,NBA,SG,72,72,2466,10.6,24.0,0.441,4.1,11.6,0.357,6.4,12.4,0.519,0.527,4.2,5.4,0.786,1.2,5.4,6.6,5.3,2.0,0.9,3.7,3.2,29.6,108,112,
2022-23,21,MIN,NBA,SG,79,79,2842,11.8,25.8,0.459,3.6,9.7,0.369,8.3,16.1,0.513,0.528,5.3,7.1,0.756,0.8,6.9,7.7,5.9,2.1,1.0,4.3,3.1,32.5,106,113,AS
2023-24,22,MIN,NBA,SG,79,78,2770,12.8,27.8,0.461,3.4,9.5,0.357,9.4,18.3,0.515,0.522,7.5,9.0,0.836,0.9,6.7,7.7,7.2,1.8,0.7,4.3,2.5,36.6,112,110,"MVP-7,CPOY-8,AS,NBA2"
2024-25,23,MIN,NBA,SG,79,79,2871,12.4,27.7,0.447,5.5,13.9,0.395,6.9,13.8,0.501,0.547,7.1,8.5,0.837,1.0,6.7,7.7,6.2,1.6,0.9,4.3,2.6,37.4,115,112,"MVP-7,CPOY-3,AS,NBA2"
2025-26,24,MIN,NBA,SG,16,16,533,14.1,28.6,0.491,5.0,12.3,0.409,9.0,16.3,0.552,0.579,8.6,10.4,0.826,1.4,5.1,6.5,5.6,1.9,0.9,3.9,2.8,41.7,121,114,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,397,379,13796,11.7,26.2,0.448,4.1,11.1,0.366,7.7,15.1,0.509,0.526,5.9,7.3,0.805,1.0,6.3,7.3,5.8,1.8,0.8,4.0,2.8,33.4,110,113,
