Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,TOR,@,PHI,"W, 121-112",*,34,6,12,0.5,2,5,0.4,8,9,0.889,0,3,3,4,0,0,0,2,22,18.5,7
2025-11-17,TOR,,CHO,"W, 110-108",*,33,7,16,0.438,1,4,0.25,1,3,0.333,0,3,3,3,1,0,1,3,16,8.6,1
2025-11-15,TOR,@,IND,"W, 129-111",*,28,9,17,0.529,3,7,0.429,1,4,0.25,1,5,6,4,0,0,1,3,22,15.3,3
2025-11-13,TOR,@,CLE,"W, 126-113",*,27,3,9,0.333,0,3,0.0,3,4,0.75,1,8,9,4,1,0,1,4,9,7.8,2
2025-11-11,TOR,@,BRK,"W, 119-109",*,29,6,21,0.286,0,7,0.0,1,1,1.0,3,1,4,6,0,0,1,2,13,5.5,7
