"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2011-12,19.0,MISSST,32,1050,127,287,47,129,27,41,31,153,64,13,14,30,41,328,0.443,0.364,0.659,32.8,10.3,4.8,2.0
2013-14,21.0,DUKE,35,1150,191,412,71,169,109,135,29,138,75,25,9,54,91,562,0.464,0.42,0.807,32.9,16.1,3.9,2.1
Career,,,67,2200,318,699,118,298,136,176,60,291,139,38,23,84,132,890,0.455,0.396,0.773,32.8,13.3,4.3,2.1
