Season,Team,Lg,Salary
2019-20,Miami Heat,NBA,"$898,310"
2020-21,Miami Heat,NBA,"$1,517,981"
2021-22,Oklahoma City Thunder,NBA,"$1,782,621"
2022-23,Sacramento Kings,NBA,"$1,902,133"
Career,(may be incomplete),,"$6,101,045"
