Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-14,DET,,PHI,"W, 114-105",,5,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.9,-9
2025-11-12,DET,,CHI,"W, 124-113",,14,2,7,0.286,2,6,0.333,0,0,,0,6,6,1,0,0,2,3,6,1.2,-11
2025-11-10,DET,,WAS,"W, 137-135 (OT)",,7,1,4,0.25,1,2,0.5,0,0,,2,0,2,2,0,0,1,1,3,2.0,-5
2025-11-09,DET,@,PHI,"W, 111-108",,6,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-11
2025-11-07,DET,@,BRK,"W, 125-107",,15,2,6,0.333,0,3,0.0,0,2,0.0,2,3,5,1,0,0,1,2,4,1.0,8
