Highlight,Unnamed: 1,In Stathead
"Career high, Points",42.0,View full stats from top 20 games
"Career high, Rebounds",30.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",7.0,View full stats from top 20 games
"Career high, Game Score",37.8,View full stats from top 20 games
