Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,23,MIN,NBA,C,52,3,556,41,87,.471,0,0,41,87,.471,.471,16,27,.593,52,83,135,18,10,12,24,83,98,0,
2008-09,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2009-10,25,CHI,NBA,PF,18,0,224,15,29,.517,0,0,15,29,.517,.517,7,11,.636,19,40,59,7,8,4,14,50,37,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,70,3,780,56,116,.483,0,0,56,116,.483,.483,23,38,.605,71,123,194,25,18,16,38,133,135,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,4,914,66,136,.483,0,0,66,136,.483,.483,27,45,.605,83,144,227,29,21,19,45,156,158,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,52,3,556,41,87,.471,0,0,41,87,.471,.471,16,27,.593,52,83,135,18,10,12,24,83,98,0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,18,0,224,15,29,.517,0,0,15,29,.517,.517,7,11,.636,19,40,59,7,8,4,14,50,37,0,
