Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,22,IND,NBA,PG,50.0,0.0,646.0,8.0,19.8,0.401,3.3,9.6,0.339,4.7,10.2,0.459,0.483,3.1,3.8,0.82,0.4,4.7,5.1,6.6,1.6,1.0,3.0,5.4,22.3,102.0,108.0,
2019-20,23,IND,NBA,PG,66.0,33.0,1617.0,7.0,16.9,0.414,2.6,6.6,0.394,4.4,10.3,0.427,0.491,2.2,2.6,0.851,0.7,4.0,4.7,6.8,1.7,0.5,2.6,3.6,18.8,104.0,110.0,
2020-21,24,IND,NBA,PG,66.0,8.0,1176.0,6.8,17.5,0.39,2.7,7.3,0.368,4.1,10.2,0.406,0.467,2.7,3.3,0.819,0.6,3.0,3.6,4.9,1.8,0.5,2.7,3.8,19.1,99.0,115.0,
2021-22,25,2TM,NBA,PG,63.0,15.0,1021.0,7.2,16.2,0.447,1.9,4.9,0.379,5.4,11.3,0.477,0.504,2.8,3.3,0.868,1.2,4.7,5.9,7.3,2.0,0.4,3.2,4.4,19.2,108.0,113.0,
2021-22,25,WAS,NBA,PG,41.0,14.0,663.0,7.5,16.0,0.467,1.7,5.0,0.343,5.7,11.0,0.524,0.521,2.1,2.6,0.8,0.7,4.3,5.0,5.8,1.8,0.7,2.9,4.5,18.7,105.0,116.0,
2021-22,25,PHO,NBA,PG,22.0,1.0,358.0,6.9,16.7,0.411,2.2,4.8,0.444,4.7,11.8,0.398,0.476,4.2,4.4,0.939,2.0,5.4,7.4,10.1,2.4,0.0,3.8,4.3,20.0,112.0,108.0,
2022-23,26,ATL,NBA,PG,63.0,6.0,845.0,5.2,12.4,0.418,2.0,5.0,0.409,3.2,7.4,0.424,0.5,1.5,1.8,0.844,1.4,2.8,4.2,5.0,2.1,0.7,2.0,4.5,13.9,110.0,117.0,
2023-24,27,HOU,NBA,PG,78.0,1.0,1269.0,7.1,15.9,0.446,3.2,8.3,0.387,3.9,7.6,0.51,0.547,2.2,2.4,0.921,0.9,3.8,4.7,5.4,1.6,0.2,2.0,4.8,19.6,117.0,116.0,
2024-25,28,HOU,NBA,PG,62.0,3.0,792.0,7.2,16.5,0.437,4.4,11.1,0.398,2.8,5.3,0.517,0.571,2.1,2.5,0.829,0.8,4.0,4.8,5.1,1.2,0.7,2.3,3.9,20.9,121.0,114.0,
2025-26,29,HOU,NBA,PG,8.0,0.0,78.0,9.5,15.9,0.6,5.1,10.2,0.5,4.4,5.7,0.778,0.76,8.3,8.9,0.929,0.0,2.5,2.5,4.4,1.3,0.6,3.2,4.4,32.4,151.0,118.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,456.0,66.0,7444.0,6.9,16.4,0.423,2.8,7.4,0.384,4.1,9.1,0.454,0.509,2.4,2.8,0.854,0.8,3.8,4.6,5.9,1.7,0.5,2.5,4.2,19.1,108.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,182.0,41.0,3439.0,7.1,17.7,0.403,2.8,7.4,0.372,4.4,10.2,0.425,0.481,2.6,3.1,0.832,0.6,3.8,4.4,6.1,1.7,0.6,2.7,4.0,19.5,102.0,112.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,148.0,4.0,2139.0,7.2,16.1,0.448,3.7,9.4,0.396,3.5,6.7,0.52,0.563,2.4,2.7,0.89,0.8,3.8,4.7,5.2,1.4,0.4,2.2,4.5,20.6,120.0,115.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,63.0,6.0,845.0,5.2,12.4,0.418,2.0,5.0,0.409,3.2,7.4,0.424,0.5,1.5,1.8,0.844,1.4,2.8,4.2,5.0,2.1,0.7,2.0,4.5,13.9,110.0,117.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,41.0,14.0,663.0,7.5,16.0,0.467,1.7,5.0,0.343,5.7,11.0,0.524,0.521,2.1,2.6,0.8,0.7,4.3,5.0,5.8,1.8,0.7,2.9,4.5,18.7,105.0,116.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,22.0,1.0,358.0,6.9,16.7,0.411,2.2,4.8,0.444,4.7,11.8,0.398,0.476,4.2,4.4,0.939,2.0,5.4,7.4,10.1,2.4,0.0,3.8,4.3,20.0,112.0,108.0,
