Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,20,ATL,NBA,PG,2.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,
2014-15,21,ATL,NBA,PG,16.0,0.0,290.0,56.0,145.0,0.386,8.0,34.0,0.235,48.0,111.0,0.432,0.414,24.0,28.0,0.857,5.0,24.0,29.0,62.0,9.0,0.0,27.0,28.0,144.0,0.0,
2015-16,22,ATL,NBA,PG,10.0,0.0,191.0,47.0,104.0,0.452,12.0,35.0,0.343,35.0,69.0,0.507,0.51,11.0,13.0,0.846,6.0,13.0,19.0,36.0,4.0,1.0,21.0,24.0,117.0,0.0,
2016-17,23,ATL,NBA,PG,6.0,6.0,211.0,50.0,110.0,0.455,17.0,40.0,0.425,33.0,70.0,0.471,0.532,31.0,37.0,0.838,4.0,10.0,14.0,46.0,6.0,0.0,10.0,19.0,148.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,25,OKC,NBA,PG,5.0,0.0,151.0,25.0,55.0,0.455,6.0,20.0,0.3,19.0,35.0,0.543,0.509,13.0,18.0,0.722,2.0,14.0,16.0,17.0,4.0,0.0,6.0,11.0,69.0,0.0,
2019-20,26,OKC,NBA,PG,7.0,0.0,227.0,44.0,109.0,0.404,13.0,45.0,0.289,31.0,64.0,0.484,0.463,20.0,25.0,0.8,2.0,24.0,26.0,25.0,4.0,1.0,17.0,15.0,121.0,0.0,
2020-21,27,LAL,NBA,SG,6.0,6.0,196.0,28.0,70.0,0.4,8.0,26.0,0.308,20.0,44.0,0.455,0.457,22.0,26.0,0.846,1.0,17.0,18.0,17.0,6.0,1.0,10.0,13.0,86.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,LAL,NBA,PG,16.0,3.0,417.0,41.0,103.0,0.398,13.0,39.0,0.333,28.0,64.0,0.438,0.461,23.0,28.0,0.821,3.0,28.0,31.0,46.0,16.0,3.0,20.0,40.0,118.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,31,DET,NBA,PG,6.0,0.0,164.0,26.0,53.0,0.491,10.0,21.0,0.476,16.0,32.0,0.5,0.585,13.0,16.0,0.813,4.0,10.0,14.0,22.0,7.0,1.0,7.0,12.0,75.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,74.0,15.0,1854.0,319.0,751.0,0.425,88.0,261.0,0.337,231.0,490.0,0.471,0.483,157.0,191.0,0.822,27.0,142.0,169.0,271.0,56.0,7.0,118.0,163.0,883.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,17.0,2054.0,353.0,832.0,0.425,98.0,289.0,0.337,256.0,543.0,0.471,0.483,174.0,212.0,0.822,30.0,157.0,187.0,300.0,62.0,8.0,131.0,181.0,978.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,34.0,6.0,699.0,155.0,361.0,0.429,38.0,110.0,0.345,117.0,251.0,0.466,0.482,66.0,78.0,0.846,15.0,49.0,64.0,144.0,19.0,1.0,58.0,72.0,414.0,0.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,22.0,9.0,613.0,69.0,173.0,0.399,21.0,65.0,0.323,48.0,108.0,0.444,0.46,45.0,54.0,0.833,4.0,45.0,49.0,63.0,22.0,4.0,30.0,53.0,204.0,0.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,12.0,0.0,378.0,69.0,164.0,0.421,19.0,65.0,0.292,50.0,99.0,0.505,0.479,33.0,43.0,0.767,4.0,38.0,42.0,42.0,8.0,1.0,23.0,26.0,190.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,6.0,0.0,164.0,26.0,53.0,0.491,10.0,21.0,0.476,16.0,32.0,0.5,0.585,13.0,16.0,0.813,4.0,10.0,14.0,22.0,7.0,1.0,7.0,12.0,75.0,0.0,
