Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,20,ATL,NBA,PG,49,0,641,72,188,.383,10,42,.238,62,146,.425,.410,29,43,.674,5,55,60,93,17,0,61,54,183,0,
2014-15,21,ATL,NBA,PG,77,10,1516,284,665,.427,52,148,.351,232,517,.449,.466,148,179,.827,29,135,164,317,49,4,150,127,768,0,6MOY-11
2015-16,22,ATL,NBA,PG,80,6,1621,329,781,.421,77,239,.322,252,542,.465,.471,144,182,.791,25,179,204,349,70,9,183,138,879,0,6MOY-9
2016-17,23,ATL,NBA,PG,79,78,2485,548,1214,.451,100,294,.340,448,920,.487,.493,218,255,.855,42,206,248,499,74,16,258,149,1414,0,
2017-18,24,ATL,NBA,PG,67,67,2078,500,1146,.436,76,262,.290,424,884,.480,.469,225,265,.849,44,164,208,417,72,6,183,147,1301,0,
2018-19,25,OKC,NBA,PG,79,14,2314,457,1104,.414,124,364,.341,333,740,.450,.470,186,227,.819,38,246,284,323,65,12,172,189,1224,0,6MOY-8
2019-20,26,OKC,NBA,PG,65,2,1999,453,965,.469,125,325,.385,328,640,.513,.534,198,236,.839,19,217,236,262,45,14,166,146,1229,0,6MOY-2
2020-21,27,LAL,NBA,SG,61,61,1956,332,760,.437,71,212,.335,261,548,.476,.484,206,243,.848,30,181,211,351,70,13,163,159,941,0,
2021-22,28,2TM,NBA,PG,64,29,1837,312,724,.431,86,250,.344,226,474,.477,.490,157,184,.853,34,180,214,296,53,8,143,154,867,0,
2021-22,28,BOS,NBA,PG,49,25,1433,257,584,.440,67,192,.349,190,392,.485,.497,123,145,.848,28,136,164,208,41,5,104,116,704,0,
2021-22,28,HOU,NBA,PG,15,4,404,55,140,.393,19,58,.328,36,82,.439,.461,34,39,.872,6,44,50,88,12,3,39,38,163,0,
2022-23,29,LAL,NBA,PG,66,50,1986,270,650,.415,74,225,.329,196,425,.461,.472,216,252,.857,21,144,165,298,50,10,112,145,830,0,
2023-24,30,2TM,NBA,PG,80,58,2486,403,927,.435,138,368,.375,265,559,.474,.509,178,213,.836,39,203,242,488,63,17,153,164,1122,0,
2023-24,30,TOR,NBA,PG,51,33,1559,247,559,.442,77,220,.350,170,339,.501,.511,127,149,.852,22,118,140,313,46,8,83,105,698,0,
2023-24,30,BRK,NBA,PG,29,25,927,156,368,.424,61,148,.412,95,220,.432,.507,51,64,.797,17,85,102,175,17,9,70,59,424,0,
2024-25,31,3TM,NBA,PG,75,49,2105,336,827,.406,127,371,.342,209,456,.458,.483,181,216,.838,27,171,198,404,66,12,142,180,980,0,
2024-25,31,BRK,NBA,PG,23,23,772,147,325,.452,58,150,.387,89,175,.509,.542,72,81,.889,4,64,68,152,26,4,59,56,424,0,
2024-25,31,GSW,NBA,SG,24,18,628,94,251,.375,37,115,.322,57,136,.419,.448,29,39,.744,10,46,56,105,25,3,48,67,254,0,
2024-25,31,DET,NBA,PG,28,8,705,95,251,.378,32,106,.302,63,145,.434,.442,80,96,.833,13,61,74,147,15,5,35,57,302,0,
2025-26,32,SAC,NBA,PG,15,12,458,74,183,.404,24,73,.329,50,110,.455,.470,21,29,.724,6,50,56,86,15,3,31,29,193,0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,857,436,23482,4370,10134,.431,1084,3173,.342,3286,6961,.472,.485,2107,2524,.835,359,2131,2490,4183,709,124,1917,1781,11931,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,42,2247,418,970,.431,104,304,.342,314,666,.472,.485,202,242,.835,34,204,238,400,68,12,183,170,1142,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),ATL (5 Yrs),,352,161,8341,1733,3994,.434,315,985,.320,1418,3009,.471,.473,764,924,.827,145,739,884,1675,282,35,835,615,4545,0,
