Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,SAC,@,OKC,"L, 99-113",,32,9,21,0.429,2,9,0.222,1,3,0.333,2,3,5,3,0,0,4,3,21,8.3,-7
2025-11-16,SAC,@,SAS,"L, 110-123",,35,8,13,0.615,5,8,0.625,1,1,1.0,0,6,6,5,1,0,0,3,22,21.2,-5
2025-11-14,SAC,@,MIN,"L, 110-124",,28,5,13,0.385,2,6,0.333,2,5,0.4,0,6,6,6,1,0,1,2,14,10.9,-8
2025-11-12,SAC,,ATL,"L, 100-133",*,26,3,8,0.375,2,3,0.667,1,2,0.5,1,2,3,4,1,0,1,0,9,8.3,-20
2025-11-11,SAC,,DEN,"L, 108-122",*,21,0,3,0.0,0,1,0.0,0,0,,0,0,0,3,0,0,3,0,0,-3.0,-14
