"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2013-14,20.0,ATL,NBA,27:03,4.0,11.0,2.0,3.0,4.0,9.0,3.0,6.0,2.0,6.0,6.0,7.0,2.0,0.0,4.0,4.0,10.0,9.2
2014-15,21.0,ATL,NBA,37:31,9.0,16.0,3.0,6.0,9.0,14.0,9.0,11.0,2.0,6.0,6.0,11.0,5.0,1.0,6.0,5.0,24.0,20.3
2015-16,22.0,ATL,NBA,40:24,10.0,21.0,3.0,9.0,7.0,12.0,8.0,9.0,2.0,8.0,8.0,10.0,4.0,1.0,6.0,5.0,25.0,23.5
2016-17,23.0,ATL,NBA,54:42,13.0,27.0,4.0,8.0,12.0,21.0,10.0,10.0,3.0,6.0,7.0,15.0,4.0,2.0,10.0,5.0,33.0,27.3
2017-18,24.0,ATL,NBA,39:21,16.0,28.0,4.0,9.0,13.0,24.0,9.0,12.0,3.0,6.0,8.0,15.0,5.0,1.0,7.0,6.0,41.0,29.8
2018-19,25.0,OKC,NBA,40:30,12.0,22.0,8.0,15.0,11.0,18.0,6.0,8.0,3.0,10.0,12.0,12.0,4.0,2.0,6.0,6.0,32.0,26.7
2019-20,26.0,OKC,NBA,40:34,13.0,24.0,5.0,11.0,10.0,16.0,10.0,11.0,2.0,9.0,9.0,9.0,4.0,2.0,7.0,5.0,31.0,29.0
2020-21,27.0,LAL,NBA,40:32,11.0,24.0,3.0,8.0,10.0,18.0,10.0,12.0,3.0,11.0,12.0,14.0,4.0,2.0,7.0,6.0,28.0,23.2
2021-22,28.0,TOT,NBA,42:23,16.0,27.0,5.0,9.0,13.0,18.0,8.0,10.0,3.0,7.0,8.0,10.0,4.0,1.0,8.0,5.0,38.0,30.6
2021-22,28.0,BOS,NBA,42:23,16.0,27.0,5.0,9.0,13.0,18.0,8.0,10.0,3.0,7.0,8.0,9.0,4.0,1.0,8.0,5.0,38.0,30.6
2021-22,28.0,HOU,NBA,38:36,7.0,16.0,3.0,7.0,5.0,9.0,7.0,8.0,1.0,7.0,8.0,10.0,4.0,1.0,6.0,5.0,23.0,16.4
2022-23,29.0,LAL,NBA,41:53,12.0,19.0,5.0,8.0,10.0,17.0,12.0,14.0,3.0,7.0,8.0,12.0,4.0,2.0,6.0,6.0,32.0,29.5
2023-24,30.0,TOT,NBA,42:43,12.0,21.0,7.0,11.0,9.0,13.0,7.0,8.0,3.0,7.0,8.0,12.0,4.0,3.0,6.0,6.0,31.0,26.7
2023-24,30.0,TOR,NBA,38:03,11.0,19.0,5.0,11.0,9.0,13.0,7.0,7.0,3.0,7.0,8.0,12.0,4.0,1.0,6.0,6.0,30.0,26.7
2023-24,30.0,BRK,NBA,42:43,12.0,21.0,7.0,11.0,7.0,13.0,7.0,8.0,2.0,7.0,8.0,12.0,3.0,3.0,5.0,4.0,31.0,26.0
2024-25,31.0,TOT,NBA,41:38,13.0,23.0,6.0,13.0,9.0,15.0,9.0,9.0,3.0,6.0,7.0,14.0,4.0,2.0,7.0,6.0,34.0,32.9
2024-25,31.0,BRK,NBA,41:38,13.0,23.0,6.0,11.0,9.0,15.0,9.0,9.0,1.0,6.0,7.0,14.0,4.0,2.0,7.0,5.0,34.0,32.9
2024-25,31.0,GSW,NBA,35:56,8.0,20.0,5.0,13.0,5.0,10.0,4.0,4.0,2.0,5.0,6.0,9.0,4.0,1.0,5.0,6.0,23.0,17.3
2024-25,31.0,DET,NBA,39:44,8.0,18.0,5.0,9.0,5.0,11.0,8.0,9.0,3.0,5.0,7.0,11.0,2.0,1.0,5.0,5.0,21.0,21.1
2025-26,32.0,SAC,NBA,37:06,9.0,21.0,5.0,9.0,7.0,12.0,5.0,5.0,2.0,7.0,7.0,12.0,2.0,1.0,4.0,4.0,24.0,23.1
Career,,,,54:42,16.0,28.0,8.0,15.0,13.0,24.0,12.0,14.0,3.0,11.0,12.0,15.0,5.0,3.0,10.0,6.0,41.0,32.9
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,ATL,NBA,54:42,16.0,28.0,4.0,9.0,13.0,24.0,10.0,12.0,3.0,8.0,8.0,15.0,5.0,2.0,10.0,6.0,41.0,29.8
2 Seasons,,OKC,NBA,40:34,13.0,24.0,8.0,15.0,11.0,18.0,10.0,11.0,3.0,10.0,12.0,12.0,4.0,2.0,7.0,6.0,32.0,29.0
2 Seasons,,LAL,NBA,41:53,12.0,24.0,5.0,8.0,10.0,18.0,12.0,14.0,3.0,11.0,12.0,14.0,4.0,2.0,7.0,6.0,32.0,29.5
2 Seasons,,BRK,NBA,42:43,13.0,23.0,7.0,11.0,9.0,15.0,9.0,9.0,2.0,7.0,8.0,14.0,4.0,3.0,7.0,5.0,34.0,32.9
1 Season,,TOR,NBA,38:03,11.0,19.0,5.0,11.0,9.0,13.0,7.0,7.0,3.0,7.0,8.0,12.0,4.0,1.0,6.0,6.0,30.0,26.7
1 Season,,BOS,NBA,42:23,16.0,27.0,5.0,9.0,13.0,18.0,8.0,10.0,3.0,7.0,8.0,9.0,4.0,1.0,8.0,5.0,38.0,30.6
1 Season,,DET,NBA,39:44,8.0,18.0,5.0,9.0,5.0,11.0,8.0,9.0,3.0,5.0,7.0,11.0,2.0,1.0,5.0,5.0,21.0,21.1
1 Season,,GSW,NBA,35:56,8.0,20.0,5.0,13.0,5.0,10.0,4.0,4.0,2.0,5.0,6.0,9.0,4.0,1.0,5.0,6.0,23.0,17.3
1 Season,,HOU,NBA,38:36,7.0,16.0,3.0,7.0,5.0,9.0,7.0,8.0,1.0,7.0,8.0,10.0,4.0,1.0,6.0,5.0,23.0,16.4
1 Season,,SAC,NBA,37:06,9.0,21.0,5.0,9.0,7.0,12.0,5.0,5.0,2.0,7.0,7.0,12.0,2.0,1.0,4.0,4.0,24.0,23.1
