"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2004-05,19,CHI,NBA,SF,61.0,45.0,1663.0,0.434,0.472,0.265,0.458,0.741,0.496,0.251,0.181,97.0,100.0,75.0,95.0,98.0,94.0,77.0,93.0,-31.2,-47.4,ROY-5
2005-06,20,CHI,NBA,SF,78.0,56.0,2604.0,0.463,0.481,0.269,0.474,0.75,0.517,0.289,0.082,102.0,101.0,75.0,97.0,101.0,97.0,87.0,40.0,-29.9,-40.0,
2006-07,21,CHI,NBA,SF,82.0,82.0,3071.0,0.517,0.519,0.143,0.518,0.777,0.56,0.295,0.006,113.0,107.0,40.0,104.0,103.0,103.0,90.0,3.0,51.9,49.9,DPOY-20
2007-08,22,CHI,NBA,SF,63.0,59.0,2128.0,0.479,0.482,0.364,0.483,0.77,0.528,0.296,0.025,105.0,99.0,100.0,97.0,102.0,98.0,97.0,11.0,-25.4,-24.1,
2008-09,23,CHI,NBA,SF,49.0,46.0,1665.0,0.448,0.45,0.4,0.455,0.796,0.511,0.323,0.034,98.0,93.0,109.0,91.0,103.0,94.0,106.0,15.0,-52.8,-45.0,
2009-10,24,CHI,NBA,SF,70.0,69.0,2651.0,0.466,0.474,0.386,0.482,0.764,0.531,0.325,0.082,101.0,96.0,109.0,96.0,101.0,98.0,108.0,37.0,-37.5,-28.8,
2010-11,25,CHI,NBA,SF,82.0,82.0,3208.0,0.46,0.506,0.345,0.51,0.753,0.549,0.291,0.288,100.0,104.0,96.0,102.0,99.0,101.0,97.0,130.0,25.8,19.3,DPOY-10
2011-12,26,CHI,NBA,SF,54.0,54.0,2129.0,0.412,0.43,0.367,0.464,0.77,0.5,0.219,0.285,92.0,90.0,105.0,95.0,102.0,95.0,79.0,126.0,-34.8,-44.5,"DPOY-9,AS,DEF2"
2012-13,27,CHI,NBA,SF,75.0,75.0,2903.0,0.426,0.455,0.322,0.461,0.816,0.508,0.258,0.213,94.0,94.0,90.0,93.0,108.0,95.0,95.0,88.0,-78.2,-64.3,"DPOY-15,AS"
2013-14,28,2TM,NBA,SF,63.0,63.0,2213.0,0.431,0.468,0.302,0.465,0.791,0.517,0.312,0.22,95.0,96.0,84.0,93.0,105.0,96.0,110.0,85.0,-62.9,-46.9,
2013-14,28,CHI,NBA,SF,23.0,23.0,860.0,0.452,0.49,0.274,0.476,0.815,0.536,0.35,0.175,99.0,100.0,76.0,95.0,108.0,99.0,123.0,68.0,-17.8,-4.0,
2013-14,28,CLE,NBA,SF,40.0,40.0,1353.0,0.417,0.451,0.315,0.457,0.771,0.503,0.285,0.251,92.0,93.0,88.0,91.0,102.0,93.0,100.0,97.0,-45.1,-42.9,
2014-15,29,MIA,NBA,SF,72.0,72.0,2421.0,0.469,0.513,0.355,0.518,0.761,0.561,0.319,0.28,104.0,106.0,101.0,105.0,101.0,105.0,117.0,104.0,35.5,48.2,
2015-16,30,MIA,NBA,PF,74.0,73.0,2394.0,0.455,0.513,0.344,0.514,0.755,0.549,0.258,0.344,101.0,104.0,97.0,102.0,100.0,101.0,93.0,121.0,17.3,13.1,
2016-17,31,LAL,NBA,SF,56.0,49.0,1486.0,0.387,0.436,0.309,0.447,0.73,0.47,0.149,0.389,85.0,87.0,86.0,87.0,95.0,85.0,55.0,123.0,-56.6,-74.0,
2017-18,32,LAL,NBA,SF,1.0,1.0,13.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,98.0,,96.0,,90.0,0.0,0.0,-0.1,-0.2,
2018-19,33,MIN,NBA,SF,22.0,2.0,392.0,0.5,0.608,0.318,0.559,0.714,0.588,0.297,0.373,109.0,117.0,90.0,107.0,93.0,105.0,115.0,104.0,8.3,7.7,
15 Yrs,15 Yrs,15 Yrs,15 Yrs,,902.0,828.0,30941.0,0.456,0.482,0.332,0.485,0.769,0.528,0.282,0.176,100.0,99.0,93.0,98.0,102.0,98.0,95.0,72.0,-270.6,-277.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (10 Yrs),CHI (10 Yrs),CHI (10 Yrs),CHI (10 Yrs),,637.0,591.0,22882.0,0.46,0.48,0.331,0.482,0.773,0.526,0.287,0.135,101.0,99.0,93.0,97.0,102.0,98.0,95.0,60.0,-229.9,-228.9,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,146.0,145.0,4815.0,0.462,0.513,0.349,0.516,0.758,0.555,0.289,0.311,103.0,105.0,99.0,103.0,101.0,103.0,105.0,112.0,52.8,61.3,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,57.0,50.0,1499.0,0.387,0.437,0.309,0.447,0.73,0.471,0.148,0.387,84.0,87.0,86.0,87.0,95.0,85.0,55.0,123.0,-56.7,-74.2,
