"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2021-22,19.0,TEXAS,8,55,6,15,0,4,2,3,2,9,3,4,2,3,6,14,0.4,0.0,0.667,6.9,1.8,1.1,0.4
2022-23,20.0,TXTECH,31,895,127,263,43,107,34,47,49,190,41,43,11,53,60,331,0.483,0.402,0.723,28.9,10.7,6.1,1.3
2023-24,21.0,CALIFORNIA,31,1062,222,477,50,139,113,142,51,210,107,37,15,96,66,607,0.465,0.36,0.796,34.3,19.6,6.8,3.5
Career,,,70,2012,355,755,93,250,149,192,102,409,151,84,28,152,132,952,0.47,0.372,0.776,28.7,13.6,5.8,2.2
