"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2019-20,20.0,CLE,NBA,41:28,9.0,20.0,5.0,9.0,6.0,14.0,6.0,6.0,3.0,5.0,5.0,10.0,3.0,1.0,8.0,5.0,23.0,17.9
2020-21,21.0,CLE,NBA,43:59,14.0,24.0,5.0,10.0,10.0,19.0,11.0,11.0,2.0,6.0,6.0,12.0,4.0,1.0,8.0,5.0,37.0,33.3
2021-22,22.0,CLE,NBA,45:40,14.0,27.0,5.0,13.0,10.0,21.0,15.0,16.0,3.0,10.0,10.0,19.0,4.0,1.0,8.0,6.0,41.0,37.0
2022-23,23.0,CLE,NBA,48:13,16.0,31.0,10.0,15.0,13.0,18.0,13.0,15.0,2.0,7.0,7.0,14.0,5.0,2.0,8.0,5.0,51.0,43.3
2023-24,24.0,CLE,NBA,44:13,13.0,26.0,8.0,14.0,11.0,19.0,12.0,13.0,4.0,6.0,6.0,12.0,5.0,1.0,8.0,5.0,36.0,30.2
2024-25,25.0,CLE,NBA,39:06,15.0,24.0,7.0,11.0,10.0,16.0,9.0,10.0,3.0,7.0,7.0,14.0,4.0,2.0,6.0,5.0,40.0,35.7
2025-26,26.0,CLE,NBA,28:20,7.0,16.0,4.0,9.0,3.0,7.0,6.0,6.0,1.0,4.0,5.0,9.0,2.0,0.0,3.0,3.0,20.0,17.9
Career,,,,48:13,16.0,31.0,10.0,15.0,13.0,21.0,15.0,16.0,4.0,10.0,10.0,19.0,5.0,2.0,8.0,6.0,51.0,43.3
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,CLE,NBA,48:13,16.0,31.0,10.0,15.0,13.0,21.0,15.0,16.0,4.0,10.0,10.0,19.0,5.0,2.0,8.0,6.0,51.0,43.3
