Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2023-24,24,DEN,NBA,SG,3,0,11,9.4,14.2,0.667,0.0,4.7,0.0,9.4,9.4,1.0,0.667,0.0,0.0,0.0,4.7,4.7,4.7,0.0,4.7,0.0,4.7,18.9,141,112,
2024-25,25,DEN,NBA,SG,8,0,57,4.4,13.2,0.333,2.6,7.9,0.333,1.8,5.3,0.333,0.433,0.0,0.0,0.0,6.2,6.2,4.4,0.0,0.9,5.3,2.6,11.4,73,119,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11,0,68,5.2,13.3,0.389,2.2,7.4,0.3,3.0,5.9,0.5,0.472,0.0,0.0,0.0,5.9,5.9,4.4,0.0,1.5,4.4,3.0,12.6,81,118,
