"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2023-24,24,DEN,NBA,WCS,MIN,L (3-4),3.0,3.7,1.3,0.3,0.3,0.0,0.3,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,
2024-25,25,DEN,NBA,WC1,LAC,W (4-3),6.0,5.8,0.7,0.5,0.3,0.0,0.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,4.0,
2024-25,25,DEN,NBA,WCS,OKC,L (3-4),2.0,11.5,4.5,2.0,1.5,0.0,0.5,3.0,8.0,0.375,3.0,7.0,0.429,0.0,1.0,0.0,0.563,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,9.0,
2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),2 Yrs (3 Series),1-2,11.0,6.3,1.5,0.7,0.5,0.0,0.2,7.0,18.0,0.389,3.0,10.0,0.3,4.0,8.0,0.5,0.472,0.0,0.0,0.0,8.0,8.0,6.0,0.0,2.0,6.0,4.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6.0,5.8,0.7,0.5,0.3,0.0,0.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,4.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),0-2,5.0,6.8,2.6,1.0,0.8,0.0,0.4,5.0,11.0,0.455,3.0,8.0,0.375,2.0,3.0,0.667,0.591,0.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,2.0,1.0,13.0,
