"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,20,DEN,NBA,SG,22.0,1.0,165.0,0.452,12.4,0.616,0.466,0.014,0.068,0.068,0.384,0.533,0.618,0.0,0.2,0.4,0.321,0.417,1.0,0.068,4.0,0.429,0.417,0.0,0.0,
2017-18,21,DEN,NBA,SG,62.0,0.0,583.0,0.41,14.6,0.539,0.242,0.163,0.051,0.084,0.461,0.469,0.605,0.345,0.333,0.4,0.341,0.711,0.929,0.056,10.0,0.354,0.31,0.0,0.0,
2018-19,22,DEN,NBA,SG,81.0,18.0,1879.0,0.474,16.8,0.45,0.202,0.115,0.064,0.069,0.55,0.56,0.732,0.365,0.553,0.392,0.402,0.758,0.982,0.072,45.0,0.188,0.461,1.0,0.0,6MOY-11
2019-20,23,2TM,NBA,SG,55.0,14.0,1209.0,0.425,16.6,0.483,0.189,0.129,0.096,0.069,0.517,0.465,0.634,0.261,0.471,0.378,0.388,0.667,0.888,0.03,13.0,0.185,0.451,1.0,0.0,
2019-20,23,DEN,NBA,SG,41.0,0.0,746.0,0.389,17.7,0.465,0.143,0.13,0.103,0.09,0.535,0.421,0.581,0.231,0.452,0.407,0.36,0.644,0.966,0.023,5.0,0.193,0.419,1.0,0.0,
2019-20,23,MIN,NBA,SG,14.0,14.0,463.0,0.472,15.5,0.506,0.249,0.129,0.086,0.043,0.494,0.517,0.672,0.3,0.5,0.3,0.426,0.689,0.796,0.039,8.0,0.174,0.5,0.0,0.0,
2020-21,24,MIN,NBA,SG,37.0,36.0,1214.0,0.44,16.4,0.465,0.192,0.148,0.075,0.05,0.535,0.487,0.6,0.449,0.267,0.5,0.399,0.632,0.875,0.027,13.0,0.268,0.453,0.0,0.0,
2021-22,25,MIN,NBA,SG,79.0,18.0,1976.0,0.391,20.6,0.251,0.088,0.066,0.052,0.045,0.749,0.432,0.587,0.357,0.341,0.342,0.377,0.652,0.896,0.02,16.0,0.316,0.403,4.0,0.0,
2022-23,26,2TM,NBA,SG,81.0,27.0,2093.0,0.395,20.9,0.298,0.036,0.131,0.073,0.058,0.702,0.484,0.706,0.528,0.353,0.407,0.357,0.511,0.855,0.006,4.0,0.167,0.373,3.0,0.0,
2022-23,26,UTA,NBA,SG,55.0,13.0,1472.0,0.396,21.0,0.296,0.028,0.135,0.07,0.063,0.704,0.485,0.632,0.511,0.404,0.452,0.359,0.5,0.817,0.006,2.0,0.185,0.356,3.0,0.0,
2022-23,26,LAL,NBA,SG,26.0,14.0,621.0,0.392,20.7,0.302,0.056,0.123,0.078,0.045,0.698,0.481,0.8,0.576,0.238,0.25,0.353,0.538,0.955,0.007,2.0,0.123,0.435,0.0,0.0,
2023-24,27,MIL,NBA,SG,79.0,77.0,2337.0,0.443,20.7,0.249,0.073,0.1,0.04,0.036,0.751,0.533,0.736,0.472,0.414,0.423,0.413,0.688,0.951,0.008,5.0,0.399,0.472,0.0,0.0,
2024-25,28,DET,NBA,SG,82.0,18.0,2283.0,0.43,20.8,0.285,0.057,0.132,0.055,0.041,0.715,0.466,0.656,0.447,0.356,0.409,0.416,0.634,0.937,0.022,20.0,0.209,0.531,2.0,0.0,6MOY-2
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,578.0,209.0,13739.0,0.426,17.9,0.348,0.117,0.117,0.063,0.053,0.652,0.491,0.656,0.423,0.387,0.403,0.391,0.65,0.915,0.027,130.0,0.253,0.446,11.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,1949.0,0.426,17.9,0.348,0.117,0.117,0.063,0.053,0.652,0.491,0.656,0.423,0.387,0.403,0.391,0.65,0.915,0.027,18.0,0.253,0.446,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),DEN (4 Yrs),,206.0,19.0,3373.0,0.444,15.4,0.476,0.209,0.119,0.071,0.076,0.524,0.512,0.673,0.325,0.478,0.398,0.382,0.704,0.973,0.058,64.0,0.219,0.419,2.0,0.0,
