"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2015-16,19.0,BELMONT,32,590,49,99,11,46,30,45,40,145,29,20,19,33,70,139,0.495,0.239,0.667,18.4,4.3,4.5,0.9
2016-17,20.0,BELMONT,30,904,97,182,37,93,44,60,48,190,48,27,29,30,81,275,0.533,0.398,0.733,30.1,9.2,6.3,1.6
2017-18,21.0,BELMONT,33,1168,204,365,69,162,94,131,57,307,90,34,31,78,86,571,0.559,0.426,0.718,35.4,17.3,9.3,2.7
2018-19,22.0,BELMONT,33,1097,243,450,100,233,116,137,64,357,84,47,19,69,69,702,0.54,0.429,0.847,33.2,21.3,10.8,2.5
Career,,,128,3759,593,1096,217,534,284,373,209,999,251,128,98,210,306,1687,0.541,0.406,0.761,29.4,13.2,7.8,2.0
