"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2023-24,21,OKC,NBA,C,10,10,345,0.496,0.667,0.26,0.55,0.758,0.584,0.277,0.42,105,122,71,101,97,101,114,106,
2024-25,22,OKC,NBA,C,23,23,686,0.462,0.549,0.297,0.513,0.784,0.565,0.365,0.342,99,101,82,94,100,98,150,81,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,33,33,1031,0.473,0.582,0.284,0.525,0.777,0.571,0.338,0.366,100,107,78,96,99,99,139,89,
