0
2003-04 NBA 29.6 (17th)
2004-05 NBA 30.7 (19th)
2005-06 NBA 36.9 (6th)
2006-07 NBA 37.3 (2nd)
2007-08 NBA 33.9 (5th)
2008-09 NBA 33.6 (8th)
2009-10 NBA 37.4 (4th)
2010-11 NBA 36.0 (6th)
2011-12 NBA 34.2 (7th)
2012-13 NBA 41.4 (1st)
2013-14 NBA 37.7 (3rd)
2015-16 NBA 32.0 (15th)
Career 32.8 (26th)
Career NBA 32.8 (26th)
Career Playoffs 32.2 (28th)
Career NBA Playoffs 32.2 (28th)
