Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,19,DEN,NBA,SF,4.0,4.0,143.0,5.3,16.1,0.328,0.5,2.8,0.182,4.8,13.3,0.358,0.344,4.0,5.0,0.8,1.8,6.5,8.3,2.8,1.3,0.0,4.3,2.8,15.1,
2004-05,20,DEN,NBA,SF,5.0,5.0,180.0,7.0,16.6,0.422,0.0,0.2,0.0,7.0,16.4,0.427,0.422,5.2,6.4,0.813,2.8,2.6,5.4,2.0,0.6,0.2,2.6,4.0,19.2,
2005-06,21,DEN,NBA,SF,5.0,5.0,193.0,6.2,18.5,0.333,0.0,0.7,0.0,6.2,17.7,0.347,0.333,7.3,9.7,0.75,2.2,3.9,6.2,2.6,0.7,0.2,2.8,3.7,19.6,
2006-07,22,DEN,NBA,SF,5.0,5.0,210.0,8.1,16.8,0.48,1.5,3.1,0.5,6.5,13.7,0.475,0.526,5.3,6.7,0.795,3.1,4.3,7.4,1.0,0.9,0.0,3.3,2.1,23.0,
2007-08,23,DEN,NBA,SF,4.0,4.0,146.0,7.9,21.7,0.364,0.5,2.0,0.25,7.4,19.7,0.375,0.375,5.9,7.2,0.828,4.7,4.7,9.4,2.0,0.5,0.2,3.0,4.2,22.2,
2008-09,24,DEN,NBA,SF,16.0,16.0,612.0,8.6,18.9,0.453,1.4,3.9,0.364,7.2,15.1,0.477,0.491,7.0,8.5,0.826,1.5,3.9,5.5,3.8,1.6,0.6,2.2,3.5,25.6,
2009-10,25,DEN,NBA,SF,6.0,6.0,254.0,9.1,19.6,0.464,0.9,2.7,0.316,8.2,16.9,0.487,0.486,7.1,8.1,0.877,2.0,5.2,7.2,2.8,1.7,0.4,3.0,3.7,26.1,
2010-11,26,NYK,NBA,SF,4.0,4.0,156.0,7.6,20.3,0.375,2.1,6.0,0.346,5.5,14.3,0.387,0.426,6.7,7.8,0.853,3.0,6.5,9.5,4.4,1.2,0.7,3.0,3.7,24.0,
2011-12,27,NYK,NBA,SF,5.0,5.0,204.0,9.2,21.9,0.419,0.7,3.2,0.222,8.5,18.7,0.453,0.435,5.5,7.2,0.756,2.3,4.9,7.2,1.9,1.1,0.2,2.5,3.7,24.5,
2012-13,28,NYK,NBA,PF,12.0,12.0,481.0,9.4,23.2,0.406,1.3,4.3,0.298,8.2,18.9,0.431,0.434,5.8,6.5,0.885,0.8,5.1,5.9,1.4,1.0,0.1,2.3,3.4,25.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,33,OKC,NBA,PF,6.0,6.0,194.0,5.0,13.4,0.375,1.1,5.2,0.214,3.9,8.2,0.477,0.417,2.0,2.8,0.733,0.6,5.8,6.3,0.4,1.9,0.7,1.1,2.6,13.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,35,POR,NBA,PF,5.0,5.0,176.0,5.7,13.9,0.412,1.6,3.9,0.421,4.1,10.0,0.408,0.471,2.5,2.9,0.857,0.2,4.9,5.1,2.0,1.0,0.4,2.7,4.1,15.5,
2020-21,36,POR,NBA,PF,6.0,0.0,143.0,6.3,15.1,0.417,3.5,9.3,0.378,2.8,5.8,0.478,0.533,2.5,2.8,0.909,0.5,4.3,4.8,2.3,0.5,0.3,1.8,3.8,18.6,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,83.0,77.0,3092.0,7.8,18.8,0.414,1.2,3.6,0.324,6.6,15.2,0.436,0.446,5.5,6.7,0.826,1.8,4.7,6.5,2.4,1.2,0.3,2.5,3.5,22.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),DEN (7 Yrs),,45.0,45.0,1738.0,7.8,18.5,0.424,0.9,2.6,0.339,6.9,15.8,0.438,0.448,6.3,7.7,0.818,2.3,4.3,6.6,2.8,1.2,0.3,2.8,3.4,22.9,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,21.0,21.0,841.0,9.0,22.3,0.404,1.3,4.3,0.297,7.7,18.0,0.43,0.433,5.9,6.9,0.846,1.6,5.3,6.9,2.1,1.0,0.3,2.5,3.6,25.2,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,11.0,5.0,319.0,6.0,14.4,0.414,2.5,6.3,0.393,3.5,8.1,0.431,0.5,2.5,2.8,0.88,0.3,4.6,5.0,2.1,0.8,0.3,2.3,3.9,16.9,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,6.0,6.0,194.0,5.0,13.4,0.375,1.1,5.2,0.214,3.9,8.2,0.477,0.417,2.0,2.8,0.733,0.6,5.8,6.3,0.4,1.9,0.7,1.1,2.6,13.2,
