"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2004-05,26,WAS,NBA,C,8.0,0.0,126.0,0.0,0.0,0.0,1.0,99.0,-12.5,-13.6,1.0,5.0,13.0,1.0,6.0,,4.0,2.0,2.0,
2005-06,27,WAS,NBA,C,3.0,0.0,18.0,0.0,0.0,0.0,0.0,100.0,-14.6,-16.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2006-07,28,WAS,NBA,C,4.0,4.0,84.0,0.0,0.0,0.0,0.0,100.0,-9.3,1.0,0.0,3.0,6.0,1.0,3.0,0.0,2.0,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,31,OKC,NBA,C,2.0,0.0,17.0,0.0,0.0,0.0,0.0,100.0,-9.4,-7.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
2010-11,32,ATL,NBA,C,1.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,-30.8,-26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,18.0,4.0,252.0,0.0,0.0,0.0,3.0,97.0,-11.9,-8.8,1.0,8.0,20.0,2.0,11.0,0.0,6.0,3.0,5.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,18.0,1148.0,0.0,0.0,0.0,3.0,97.0,-11.9,-8.8,5.0,36.0,91.0,9.0,50.0,,27.0,14.0,23.0,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,15.0,4.0,228.0,0.0,0.0,0.0,1.0,99.0,-11.5,-8.4,1.0,8.0,19.0,2.0,10.0,0.0,6.0,3.0,3.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,2.0,0.0,17.0,0.0,0.0,0.0,0.0,100.0,-9.4,-7.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,1.0,0.0,7.0,0.0,0.0,0.0,100.0,0.0,-30.8,-26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
