"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,22.0,DEN,NBA,35:33,12.0,18.0,0.0,0.0,12.0,18.0,8.0,10.0,7.0,10.0,17.0,3.0,2.0,4.0,4.0,5.0,27.0,28.7
2012-13,23.0,DEN,NBA,47:46,11.0,16.0,0.0,0.0,11.0,16.0,8.0,11.0,11.0,12.0,20.0,4.0,4.0,5.0,5.0,6.0,26.0,24.9
2013-14,24.0,DEN,NBA,42:17,14.0,20.0,0.0,1.0,14.0,20.0,9.0,13.0,8.0,15.0,21.0,5.0,4.0,4.0,6.0,5.0,34.0,30.7
2014-15,25.0,DEN,NBA,42:53,12.0,19.0,1.0,2.0,12.0,18.0,9.0,12.0,12.0,13.0,25.0,4.0,4.0,4.0,5.0,6.0,30.0,29.9
2015-16,26.0,DEN,NBA,39:52,12.0,20.0,1.0,1.0,12.0,20.0,8.0,15.0,11.0,11.0,20.0,4.0,2.0,3.0,4.0,5.0,28.0,27.6
2016-17,27.0,DEN,NBA,36:39,10.0,17.0,0.0,1.0,10.0,17.0,9.0,12.0,9.0,11.0,17.0,3.0,4.0,3.0,4.0,5.0,25.0,25.3
2017-18,28.0,DEN,NBA,32:13,8.0,13.0,0.0,1.0,8.0,12.0,8.0,12.0,6.0,9.0,13.0,4.0,3.0,2.0,4.0,5.0,20.0,20.2
2018-19,29.0,TOT,NBA,37:53,9.0,17.0,2.0,4.0,9.0,17.0,6.0,9.0,8.0,10.0,14.0,5.0,3.0,3.0,3.0,6.0,23.0,21.7
2018-19,29.0,BRK,NBA,28:38,8.0,14.0,1.0,4.0,8.0,13.0,5.0,7.0,5.0,8.0,12.0,1.0,1.0,1.0,1.0,4.0,21.0,15.5
2018-19,29.0,HOU,NBA,37:53,9.0,17.0,2.0,4.0,9.0,17.0,6.0,9.0,8.0,10.0,14.0,5.0,3.0,3.0,3.0,6.0,23.0,21.7
Career,,,,47:46,14.0,20.0,2.0,4.0,14.0,20.0,9.0,15.0,12.0,15.0,25.0,5.0,4.0,5.0,6.0,6.0,34.0,30.7
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,DEN,NBA,47:46,14.0,20.0,1.0,2.0,14.0,20.0,9.0,15.0,12.0,15.0,25.0,5.0,4.0,5.0,6.0,6.0,34.0,30.7
1 Season,,HOU,NBA,37:53,9.0,17.0,2.0,4.0,9.0,17.0,6.0,9.0,8.0,10.0,14.0,5.0,3.0,3.0,3.0,6.0,23.0,21.7
1 Season,,BRK,NBA,28:38,8.0,14.0,1.0,4.0,8.0,13.0,5.0,7.0,5.0,8.0,12.0,1.0,1.0,1.0,1.0,4.0,21.0,15.5
