"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2011-12,22,DEN,NBA,PF,7.0,7.0,192.0,0.533,4.0,1.0,0.683,0.2,0.083,0.033,0.0,0.533,0.585,0.583,0.2,0.0,,0.531,,0.133,7.0,,0.0,0.0,
2012-13,23,DEN,NBA,PF,5.0,4.0,145.0,0.625,4.2,1.0,0.594,0.281,0.125,0.0,0.0,0.625,0.789,0.444,0.25,,,0.9,,0.281,9.0,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,29,HOU,NBA,C,6.0,0.0,56.0,0.692,5.8,0.923,0.462,0.385,0.0,0.077,0.077,0.667,1.0,0.4,,0.0,1.0,0.75,1.0,0.538,6.0,0.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,18.0,11.0,393.0,0.581,4.7,0.99,0.629,0.248,0.086,0.029,0.01,0.577,0.682,0.5,0.222,0.0,1.0,0.683,1.0,0.229,22.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,50.0,1790.0,0.581,4.7,0.99,0.629,0.248,0.086,0.029,0.01,0.577,0.682,0.5,0.222,0.0,1.0,0.683,1.0,0.229,100.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,12.0,11.0,337.0,0.565,4.1,1.0,0.652,0.228,0.098,0.022,0.0,0.565,0.65,0.524,0.222,0.0,,0.673,,0.185,16.0,,0.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,6.0,0.0,56.0,0.692,5.8,0.923,0.462,0.385,0.0,0.077,0.077,0.667,1.0,0.4,,0.0,1.0,0.75,1.0,0.538,6.0,0.0,0.0,0.0,
