Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,22,IND,NBA,PG,50.0,0.0,646.0,5.9,14.6,0.401,2.4,7.1,0.339,3.5,7.5,0.459,0.483,2.3,2.8,0.82,0.3,3.5,3.7,4.8,1.2,0.7,2.2,4.0,16.4,
2019-20,23,IND,NBA,PG,66.0,33.0,1617.0,5.2,12.5,0.414,1.9,4.9,0.394,3.3,7.6,0.427,0.491,1.6,1.9,0.851,0.5,3.0,3.5,5.0,1.2,0.4,2.0,2.7,14.0,
2020-21,24,IND,NBA,PG,66.0,8.0,1176.0,5.2,13.3,0.39,2.1,5.6,0.368,3.2,7.8,0.406,0.467,2.1,2.5,0.819,0.5,2.3,2.7,3.8,1.4,0.4,2.0,2.9,14.5,
2021-22,25,2TM,NBA,PG,63.0,15.0,1021.0,5.3,11.9,0.447,1.4,3.6,0.379,3.9,8.3,0.477,0.504,2.1,2.4,0.868,0.8,3.5,4.3,5.4,1.5,0.3,2.4,3.2,14.1,
2021-22,25,WAS,NBA,PG,41.0,14.0,663.0,5.4,11.6,0.467,1.2,3.6,0.343,4.2,8.0,0.524,0.521,1.5,1.9,0.8,0.5,3.1,3.6,4.2,1.3,0.5,2.1,3.3,13.6,
2021-22,25,PHO,NBA,PG,22.0,1.0,358.0,5.1,12.5,0.411,1.6,3.6,0.444,3.5,8.8,0.398,0.476,3.1,3.3,0.939,1.5,4.0,5.5,7.5,1.8,0.0,2.8,3.2,15.0,
2022-23,26,ATL,NBA,PG,63.0,6.0,845.0,3.9,9.4,0.418,1.5,3.7,0.409,2.4,5.6,0.424,0.5,1.2,1.4,0.844,1.1,2.1,3.2,3.8,1.6,0.5,1.5,3.4,10.5,
2023-24,27,HOU,NBA,PG,78.0,1.0,1269.0,5.3,11.8,0.446,2.4,6.2,0.387,2.9,5.7,0.51,0.547,1.6,1.8,0.921,0.7,2.8,3.5,4.0,1.2,0.2,1.5,3.5,14.6,
2024-25,28,HOU,NBA,PG,62.0,3.0,792.0,5.3,12.2,0.437,3.3,8.2,0.398,2.0,4.0,0.517,0.571,1.5,1.9,0.829,0.6,3.0,3.5,3.8,0.9,0.5,1.7,2.9,15.5,
2025-26,29,HOU,NBA,PG,8.0,0.0,78.0,6.9,11.5,0.6,3.7,7.4,0.5,3.2,4.2,0.778,0.76,6.0,6.5,0.929,0.0,1.8,1.8,3.2,0.9,0.5,2.3,3.2,23.5,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,456.0,66.0,7444.0,5.2,12.2,0.423,2.1,5.5,0.384,3.1,6.7,0.454,0.509,1.8,2.1,0.854,0.6,2.8,3.4,4.4,1.3,0.4,1.9,3.2,14.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,182.0,41.0,3439.0,5.3,13.2,0.403,2.1,5.5,0.372,3.3,7.7,0.425,0.481,1.9,2.3,0.832,0.4,2.8,3.3,4.6,1.3,0.4,2.0,3.0,14.6,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,148.0,4.0,2139.0,5.4,11.9,0.448,2.8,7.0,0.396,2.6,5.0,0.52,0.563,1.8,2.0,0.89,0.6,2.8,3.5,3.9,1.1,0.3,1.6,3.3,15.2,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,63.0,6.0,845.0,3.9,9.4,0.418,1.5,3.7,0.409,2.4,5.6,0.424,0.5,1.2,1.4,0.844,1.1,2.1,3.2,3.8,1.6,0.5,1.5,3.4,10.5,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,41.0,14.0,663.0,5.4,11.6,0.467,1.2,3.6,0.343,4.2,8.0,0.524,0.521,1.5,1.9,0.8,0.5,3.1,3.6,4.2,1.3,0.5,2.1,3.3,13.6,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,22.0,1.0,358.0,5.1,12.5,0.411,1.6,3.6,0.444,3.5,8.8,0.398,0.476,3.1,3.3,0.939,1.5,4.0,5.5,7.5,1.8,0.0,2.8,3.2,15.0,
