Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,23,UTA,NBA,C,23,0,212,5.9,14.7,0.404,0.0,0.0,5.9,14.7,0.404,0.404,0.8,1.5,0.5,4.1,7.0,11.1,4.4,1.8,2.1,3.6,10.6,12.6,87,105,
1 Yr,1 Yr,1 Yr,1 Yr,,23,0,212,5.9,14.7,0.404,0.0,0.0,5.9,14.7,0.404,0.404,0.8,1.5,0.5,4.1,7.0,11.1,4.4,1.8,2.1,3.6,10.6,12.6,87,105,
