"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,19,DEN,NBA,PF,3.0,0.0,5.0,0.0,0.0,50.0,50.0,0.0,25.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,22,MIN,NBA,PF,6.0,6.0,129.0,0.0,0.0,0.0,96.0,4.0,-6.8,-3.8,1.0,1.0,8.0,0.0,2.0,2.0,11.0,0.0,5.0,
2022-23,23,LAL,NBA,PF,15.0,13.0,247.0,0.0,1.0,97.0,2.0,0.0,-2.4,-7.4,6.0,1.0,12.0,4.0,10.0,6.0,29.0,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,LAL,NBA,PF,5.0,0.0,60.0,0.0,0.0,0.0,35.0,65.0,4.6,16.6,0.0,1.0,4.0,1.0,1.0,2.0,14.0,0.0,1.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,19.0,441.0,0.0,0.0,55.0,34.0,10.0,-2.4,-2.7,7.0,3.0,24.0,5.0,13.0,10.0,54.0,0.0,8.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,54.0,1247.0,0.0,0.0,55.0,34.0,10.0,-2.4,-2.7,20.0,8.0,68.0,14.0,37.0,28.0,153.0,0.0,23.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,20.0,13.0,307.0,0.0,1.0,78.0,8.0,13.0,-1.1,-2.7,6.0,2.0,16.0,5.0,11.0,8.0,43.0,0.0,3.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,6.0,6.0,129.0,0.0,0.0,0.0,96.0,4.0,-6.8,-3.8,1.0,1.0,8.0,0.0,2.0,2.0,11.0,0.0,5.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,5.0,0.0,0.0,50.0,50.0,0.0,25.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
