"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2021-22,21,BRK,NBA,SF,48.0,23.0,987.0,0.412,15.4,0.491,0.266,0.116,0.071,0.037,0.509,0.473,0.493,0.387,0.526,0.5,0.353,0.645,1.0,0.094,18.0,0.456,0.371,1.0,0.0,
2022-23,22,2TM,NBA,SF,36.0,4.0,385.0,0.387,16.9,0.409,0.204,0.118,0.022,0.065,0.591,0.5,0.737,0.182,1.0,0.167,0.309,0.632,1.0,0.054,5.0,0.382,0.333,0.0,0.0,
2022-23,22,BRK,NBA,SF,14.0,1.0,79.0,0.25,16.6,0.5,0.208,0.125,0.0,0.167,0.5,0.333,0.8,0.0,,0.0,0.167,0.5,1.0,0.125,3.0,0.417,0.0,0.0,0.0,
2022-23,22,SAC,NBA,SF,22.0,3.0,306.0,0.435,17.3,0.377,0.203,0.116,0.029,0.029,0.623,0.577,0.714,0.25,1.0,0.5,0.349,0.667,1.0,0.029,2.0,0.372,0.438,0.0,0.0,
2023-24,23,SAC,NBA,SF,54.0,0.0,275.0,0.415,18.3,0.366,0.171,0.122,0.012,0.061,0.634,0.467,0.643,0.3,0.0,0.4,0.385,0.643,1.0,0.037,2.0,0.423,0.409,0.0,0.0,
2024-25,24,DAL,NBA,SF,40.0,18.0,608.0,0.496,12.5,0.6,0.311,0.207,0.067,0.015,0.4,0.556,0.667,0.464,0.333,0.5,0.407,0.822,1.0,0.104,12.0,0.5,0.37,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,178.0,45.0,2255.0,0.428,16.0,0.485,0.253,0.139,0.054,0.04,0.515,0.5,0.589,0.375,0.484,0.391,0.36,0.7,1.0,0.081,37.0,0.444,0.371,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,21.0,1039.0,0.428,16.0,0.485,0.253,0.139,0.054,0.04,0.515,0.5,0.589,0.375,0.484,0.391,0.36,0.7,1.0,0.081,17.0,0.444,0.371,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,76.0,3.0,581.0,0.424,17.8,0.371,0.185,0.119,0.02,0.046,0.629,0.518,0.679,0.278,0.667,0.429,0.368,0.655,1.0,0.033,4.0,0.4,0.421,0.0,0.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,62.0,24.0,1066.0,0.399,16.0,0.491,0.261,0.117,0.065,0.048,0.509,0.462,0.513,0.353,0.526,0.357,0.338,0.636,1.0,0.096,21.0,0.453,0.343,1.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,40.0,18.0,608.0,0.496,12.5,0.6,0.311,0.207,0.067,0.015,0.4,0.556,0.667,0.464,0.333,0.5,0.407,0.822,1.0,0.104,12.0,0.5,0.37,0.0,0.0,
