0
2003-04 NBA 10.5 (6th)
2005-06 NBA 8.0 (19th)
2009-10 NBA 11.7 (3rd)
2010-11 NBA 12.2 (3rd)
2012-13 NBA 11.2 (4th)
2013-14 NBA 10.1 (9th)
2014-15 NBA 10.5 (7th)
2016-17 NBA 8.2 (20th)
Career NBA 9.1 (91st)
Career Playoffs 9.3 (83rd)
Career NBA Playoffs 9.3 (72nd)
