"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2001-02,20,POR,NBA,PF,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2002-03,21,POR,NBA,PF,7.0,4.0,205.0,0.525,0.525,,0.525,0.892,0.628,0.607,0.0,119.0,113.0,,111.0,118.0,121.0,201.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,29,MEM,NBA,PF,13.0,13.0,515.0,0.446,0.454,0.25,0.451,0.821,0.534,0.473,0.036,97.0,93.0,70.0,90.0,108.0,99.0,158.0,16.0,
2011-12,30,MEM,NBA,PF,7.0,7.0,248.0,0.42,0.44,0.0,0.42,0.629,0.464,0.398,0.045,94.0,92.0,0.0,86.0,84.0,88.0,144.0,20.0,
2012-13,31,MEM,NBA,PF,15.0,15.0,554.0,0.46,0.463,0.0,0.46,0.67,0.509,0.437,0.005,102.0,96.0,0.0,93.0,89.0,95.0,162.0,2.0,
2013-14,32,MEM,NBA,PF,6.0,6.0,234.0,0.404,0.408,0.0,0.404,0.61,0.447,0.394,0.01,89.0,84.0,0.0,81.0,81.0,83.0,139.0,4.0,
2014-15,33,MEM,NBA,PF,11.0,11.0,382.0,0.423,0.429,0.2,0.426,0.879,0.471,0.196,0.03,94.0,89.0,57.0,86.0,117.0,88.0,72.0,11.0,
2015-16,34,MEM,NBA,PF,4.0,4.0,120.0,0.371,0.371,,0.371,0.857,0.4,0.113,0.0,82.0,76.0,,74.0,113.0,74.0,41.0,0.0,
2016-17,35,MEM,NBA,PF,6.0,4.0,191.0,0.422,0.447,0.143,0.428,0.727,0.45,0.133,0.084,92.0,89.0,40.0,83.0,94.0,81.0,49.0,27.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,70.0,64.0,2450.0,0.437,0.444,0.154,0.439,0.75,0.496,0.362,0.026,97.0,92.0,43.0,88.0,99.0,92.0,127.0,10.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (7 Yrs),MEM (7 Yrs),MEM (7 Yrs),MEM (7 Yrs),,62.0,60.0,2244.0,0.431,0.439,0.154,0.433,0.734,0.486,0.346,0.028,95.0,90.0,43.0,87.0,97.0,90.0,123.0,11.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,8.0,4.0,206.0,0.525,0.525,,0.525,0.892,0.628,0.607,0.0,118.0,113.0,,111.0,118.0,121.0,201.0,0.0,
