"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2003-04,20.0,FLORIDAST,30,238,30,58,3,7,21,42,17,54,6,7,7,15,41,84,0.517,0.429,0.5,7.9,2.8,1.8,0.2
2004-05,21.0,FLORIDAST,29,522,101,186,4,14,57,106,48,128,20,14,18,40,69,263,0.543,0.286,0.538,18.0,9.1,4.4,0.7
2005-06,22.0,FLORIDAST,30,871,171,330,20,42,122,164,87,208,37,29,9,73,75,484,0.518,0.476,0.744,29.0,16.1,6.9,1.2
2006-07,23.0,FLORIDAST,35,1092,244,460,36,81,166,210,106,251,24,53,40,87,95,690,0.53,0.444,0.79,31.2,19.7,7.2,0.7
Career,,,124,2723,546,1034,63,144,366,522,258,641,87,103,74,215,280,1521,0.528,0.438,0.701,22.0,12.3,5.2,0.7
