Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,24,LAC,NBA,PF,79,31,2158,12.7,.504,.149,.331,5.2,14.0,9.6,8.4,1.1,1.5,11.4,24.1,-0.5,1.6,1.1,.025,-1.9,-1.5,-3.4,-0.8,ROY-4
2008-09,25,LAC,NBA,SF,71,67,2654,12.6,.502,.075,.298,5.2,11.0,8.0,6.9,1.2,1.7,9.9,22.6,0.2,1.0,1.3,.023,-2.3,-1.8,-4.1,-1.4,
2009-10,26,2TM,NBA,SF,75,46,2079,11.8,.523,.046,.312,6.4,10.0,8.2,7.1,1.1,1.3,11.7,19.0,1.2,1.0,2.2,.050,-2.1,-1.0,-3.1,-0.6,
2009-10,26,LAC,NBA,SF,51,30,1405,11.6,.526,.030,.302,7.0,8.9,7.9,7.2,0.9,1.2,11.2,18.9,1.0,0.5,1.5,.050,-2.2,-1.4,-3.7,-0.6,
2009-10,26,WAS,NBA,SF,24,16,674,12.1,.517,.079,.333,5.2,12.3,8.7,7.1,1.6,1.5,12.7,19.1,0.2,0.5,0.7,.051,-2.0,-0.1,-2.1,0.0,
2010-11,27,2TM,NBA,PF,71,23,1383,11.7,.531,.060,.329,4.5,13.4,8.8,7.2,1.3,0.7,11.5,17.8,1.0,0.6,1.6,.054,-2.4,-1.0,-3.3,-0.4,
2010-11,27,WAS,NBA,SF,49,23,1069,11.8,.525,.076,.327,4.7,12.2,8.3,7.7,1.3,0.6,10.5,17.3,0.9,0.4,1.3,.058,-1.8,-0.9,-2.7,-0.2,
2010-11,27,GSW,NBA,PF,22,0,314,11.3,.549,.010,.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,0.1,0.2,0.3,.042,-4.1,-1.3,-5.5,-0.3,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,296,167,8274,12.3,.511,.088,.315,5.4,11.9,8.6,7.4,1.2,1.4,10.9,21.3,1.9,4.2,6.1,.035,-2.2,-1.4,-3.5,-3.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,46,2292,12.3,.511,.088,.315,5.4,11.9,8.6,7.4,1.2,1.4,10.9,21.3,0.5,1.2,1.7,.035,-2.2,-1.4,-3.5,-0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,201,128,6217,12.4,.507,.094,.311,5.6,11.6,8.5,7.5,1.1,1.5,10.7,22.3,0.7,3.1,3.8,.029,-2.2,-1.6,-3.7,-2.8,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,73,39,1743,11.9,.522,.077,.330,4.9,12.2,8.5,7.4,1.4,1.0,11.4,18.0,1.1,1.0,2.0,.055,-1.9,-0.6,-2.5,-0.2,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,22,0,314,11.3,.549,.010,.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,0.1,0.2,0.3,.042,-4.1,-1.3,-5.5,-0.3,
