"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2020-21,28,MIL,NBA,SF,13,0,45,0.286,0.286,0.286,0.833,0.467,0.857,0.0,61.0,54.0,53.0,107.0,82.0,347.0,0.0,
2021-22,29,MIL,NBA,SF,8,0,20,0.667,0.667,0.667,0.333,0.579,1.0,0.0,145.0,125.0,125.0,43.0,102.0,403.0,0.0,
2022-23,30,MIL,NBA,PF,2,0,5,,,,,,,,,,,,,,,
2023-24,31,MIL,NBA,PF,2,0,5,,,,,,,,,,,,,,,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25,0,75,0.4,0.4,0.4,0.667,0.501,0.9,0.0,85.0,75.0,75.0,86.0,88.0,364.0,0.0,
