"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2023-24,24,DEN,NBA,SG,3,0,11,0.667,18.4,0.667,0.0,0.0,0.333,0.333,0.333,1.0,,1.0,1.0,0.0,0.0,,0.0,0,0.0,,0,0,
2024-25,25,DEN,NBA,SG,8,0,57,0.333,20.5,0.4,0.0,0.2,0.067,0.133,0.6,0.333,0.333,0.0,0.5,0.333,1.0,0.333,0.0,0,0.222,0.0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11,0,68,0.389,19.4,0.444,0.0,0.167,0.111,0.167,0.556,0.5,0.333,0.5,0.667,0.3,0.5,0.333,0.0,0,0.2,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,507,0.389,19.4,0.444,0.0,0.167,0.111,0.167,0.556,0.5,0.333,0.5,0.667,0.3,0.5,0.333,0.0,0,0.2,0.0,0,0,
