Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,24,DEN,NBA,SG,3,0,11,6.5,9.8,0.667,0.0,3.3,0.0,6.5,6.5,1.0,0.667,0.0,0.0,0.0,3.3,3.3,3.3,0.0,3.3,0.0,3.3,13.1,
2024-25,25,DEN,NBA,SG,8,0,57,3.2,9.5,0.333,1.9,5.7,0.333,1.3,3.8,0.333,0.433,0.0,0.0,0.0,4.4,4.4,3.2,0.0,0.6,3.8,1.9,8.2,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11,0,68,3.7,9.5,0.389,1.6,5.3,0.3,2.1,4.2,0.5,0.472,0.0,0.0,0.0,4.2,4.2,3.2,0.0,1.1,3.2,2.1,9.0,
