Season,Team,Lg,Salary
2019-20,Charlotte Hornets,NBA,"$1,173,310"
2020-21,Charlotte Hornets,NBA,"$1,517,981"
2021-22,Charlotte Hornets,NBA,"$1,782,621"
2022-23,Charlotte Hornets,NBA,"$7,000,000"
2023-24,Charlotte Hornets,NBA,"$7,560,000"
2024-25,Phoenix Suns,NBA,"$8,120,000"
Career,(may be incomplete),,"$27,153,912"
