Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2020-21,21,NYK,NBA,SF,1.0,0.0,4.0,43.4,1.136,,,0.0,28.2,13.2,34.9,0.0,24.4,0.0,9.8,0.0,0.0,0.1,0.627,19.3,17.1,36.4,0.0,
2021-22,22,ATL,NBA,SF,2.0,0.0,9.0,86.7,0.926,0.909,0.182,0.0,27.4,13.4,0.0,11.2,0.0,20.2,76.1,0.2,0.0,0.2,1.24,47.5,15.1,62.6,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,GSW,NBA,SF,5.0,0.0,38.0,14.4,0.473,0.3,0.25,8.5,12.6,10.5,18.9,0.0,2.4,8.3,28.1,0.0,0.0,0.0,0.026,0.3,-2.5,-2.1,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,8.0,0.0,51.0,29.5,0.644,0.516,0.29,6.4,16.4,11.2,16.8,2.0,3.7,12.5,35.1,0.2,0.1,0.3,0.287,10.1,2.2,12.3,0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,523.0,29.5,0.644,0.516,0.29,6.4,16.4,11.2,16.8,2.0,3.7,12.5,35.1,2.5,0.7,3.1,0.287,10.1,2.2,12.3,1.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,5.0,0.0,38.0,14.4,0.473,0.3,0.25,8.5,12.6,10.5,18.9,0.0,2.4,8.3,28.1,0.0,0.0,0.0,0.026,0.3,-2.5,-2.1,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,2.0,0.0,9.0,86.7,0.926,0.909,0.182,0.0,27.4,13.4,0.0,11.2,0.0,20.2,76.1,0.2,0.0,0.2,1.24,47.5,15.1,62.6,0.2,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,1.0,0.0,4.0,43.4,1.136,,,0.0,28.2,13.2,34.9,0.0,24.4,0.0,9.8,0.0,0.0,0.1,0.627,19.3,17.1,36.4,0.0,
