Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,23,POR,NBA,SG,7.0,0.0,81.0,17.0,34.0,0.5,6.0,11.0,0.545,11.0,23.0,0.478,0.588,5.0,6.0,0.833,5.0,7.0,12.0,3.0,1.0,2.0,6.0,7.0,45.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,SF,14.0,3.0,328.0,47.0,135.0,0.348,15.0,55.0,0.273,32.0,80.0,0.4,0.404,18.0,26.0,0.692,15.0,52.0,67.0,24.0,4.0,9.0,14.0,19.0,127.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,DEN,NBA,SF,3.0,1.0,83.0,19.0,43.0,0.442,7.0,21.0,0.333,12.0,22.0,0.545,0.523,4.0,4.0,1.0,1.0,12.0,13.0,8.0,2.0,1.0,4.0,4.0,49.0,0.0,
2021-22,31,DEN,NBA,SG,5.0,5.0,172.0,27.0,66.0,0.409,11.0,28.0,0.393,16.0,38.0,0.421,0.492,4.0,6.0,0.667,5.0,23.0,28.0,14.0,4.0,1.0,10.0,11.0,69.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,9.0,664.0,110.0,278.0,0.396,39.0,115.0,0.339,71.0,163.0,0.436,0.466,31.0,42.0,0.738,26.0,94.0,120.0,49.0,11.0,13.0,34.0,41.0,290.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,25.0,1878.0,311.0,786.0,0.396,110.0,325.0,0.339,201.0,461.0,0.436,0.466,88.0,119.0,0.738,74.0,266.0,339.0,139.0,31.0,37.0,96.0,116.0,820.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,22.0,9.0,583.0,93.0,244.0,0.381,33.0,104.0,0.317,60.0,140.0,0.429,0.449,26.0,36.0,0.722,21.0,87.0,108.0,46.0,10.0,11.0,28.0,34.0,245.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,7.0,0.0,81.0,17.0,34.0,0.5,6.0,11.0,0.545,11.0,23.0,0.478,0.588,5.0,6.0,0.833,5.0,7.0,12.0,3.0,1.0,2.0,6.0,7.0,45.0,0.0,
