Highlight,Unnamed: 1,In Stathead
"Career high, Points",56.0,View full stats from top 20 games
"Career high, Rebounds",13.0,View full stats from top 20 games
"Career high, Assists",22.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",51.6,View full stats from top 20 games
Triple-Doubles,3.0,View all
