"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2012-13,22,ATL,NBA,PG,4.0,0.0,22.0,86.0,14.0,0.0,0.0,0.0,14.8,22.2,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,
2013-14,23,ATL,NBA,PG,7.0,0.0,118.0,11.0,89.0,1.0,0.0,0.0,6.5,13.4,1.0,4.0,4.0,1.0,3.0,1.0,61.0,0.0,2.0,
2014-15,24,ATL,NBA,PG,10.0,0.0,99.0,20.0,80.0,0.0,0.0,0.0,-16.2,-18.9,1.0,1.0,3.0,0.0,3.0,0.0,21.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,26,UTA,NBA,PG,9.0,3.0,155.0,89.0,12.0,0.0,0.0,0.0,-5.2,-0.8,7.0,1.0,6.0,0.0,5.0,0.0,43.0,0.0,6.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,30.0,3.0,394.0,48.0,52.0,0.0,0.0,0.0,-3.3,0.2,9.0,6.0,13.0,1.0,11.0,2.0,141.0,0.0,10.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,8.0,1077.0,48.0,52.0,0.0,0.0,0.0,-3.3,0.2,25.0,16.0,36.0,3.0,30.0,5.0,385.0,0.0,27.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),ATL (3 Yrs),,21.0,0.0,239.0,22.0,78.0,0.0,0.0,0.0,-2.1,0.8,2.0,5.0,7.0,1.0,6.0,2.0,98.0,0.0,4.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,9.0,3.0,155.0,89.0,12.0,0.0,0.0,0.0,-5.2,-0.8,7.0,1.0,6.0,0.0,5.0,0.0,43.0,0.0,6.0,
