"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2013-14,21,UTA,NBA,PG,70.0,68.0,2262.0,100.0,0.0,0.0,0.0,0.0,-6.1,4.5,85.0,32.0,70.0,7.0,34.0,10.0,892.0,8.0,29.0,ROY-3
2014-15,22,UTA,NBA,PG,76.0,43.0,2288.0,100.0,0.0,0.0,0.0,0.0,-2.1,-5.5,81.0,36.0,57.0,3.0,54.0,5.0,739.0,9.0,50.0,
2015-16,23,UTA,NBA,PG,64.0,0.0,1366.0,100.0,0.0,0.0,0.0,0.0,-1.6,-5.2,48.0,22.0,39.0,6.0,33.0,1.0,339.0,11.0,33.0,
2016-17,24,WAS,NBA,PG,57.0,0.0,703.0,98.0,2.0,0.0,0.0,0.0,-9.8,-13.9,28.0,13.0,22.0,4.0,15.0,4.0,233.0,5.0,8.0,
2017-18,25,NYK,NBA,PG,36.0,9.0,785.0,100.0,0.0,0.0,0.0,0.0,-5.5,-1.9,26.0,9.0,15.0,4.0,28.0,1.0,394.0,8.0,8.0,
2018-19,26,2TM,NBA,PG,58.0,8.0,1125.0,100.0,0.0,0.0,0.0,0.0,-1.6,5.4,28.0,8.0,19.0,7.0,56.0,5.0,386.0,16.0,39.0,
2018-19,26,NYK,NBA,PG,33.0,7.0,689.0,100.0,0.0,0.0,0.0,0.0,-6.3,3.5,16.0,3.0,12.0,5.0,35.0,3.0,225.0,14.0,24.0,
2018-19,26,DAL,NBA,PG,25.0,1.0,436.0,100.0,0.0,0.0,0.0,0.0,5.8,8.5,12.0,5.0,7.0,2.0,21.0,2.0,161.0,2.0,15.0,
2019-20,27,2TM,NBA,PG,33.0,1.0,520.0,98.0,2.0,0.0,0.0,0.0,2.5,-0.7,12.0,2.0,10.0,6.0,10.0,3.0,199.0,3.0,15.0,
2019-20,27,PHI,NBA,PG,25.0,0.0,329.0,100.0,0.0,0.0,0.0,0.0,4.9,2.8,8.0,0.0,5.0,3.0,5.0,1.0,125.0,2.0,8.0,
2019-20,27,DAL,NBA,PG,8.0,1.0,191.0,93.0,7.0,0.0,0.0,0.0,-1.5,-6.8,4.0,2.0,5.0,3.0,5.0,2.0,74.0,1.0,7.0,
2020-21,28,DAL,NBA,PG,62.0,1.0,911.0,99.0,1.0,0.0,0.0,0.0,0.6,-2.2,22.0,4.0,33.0,3.0,22.0,9.0,203.0,4.0,17.0,
2021-22,29,DAL,NBA,PG,42.0,0.0,441.0,100.0,0.0,0.0,0.0,0.0,-1.3,-5.4,15.0,7.0,21.0,3.0,8.0,4.0,135.0,0.0,6.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,498.0,130.0,10401.0,100.0,0.0,0.0,0.0,0.0,-3.1,-1.9,345.0,133.0,286.0,43.0,260.0,42.0,3520.0,64.0,205.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,21.0,1713.0,100.0,0.0,0.0,0.0,0.0,-3.1,-1.9,57.0,22.0,47.0,7.0,43.0,7.0,580.0,11.0,34.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),,137.0,3.0,1979.0,99.0,1.0,0.0,0.0,0.0,1.1,-1.0,53.0,18.0,66.0,11.0,56.0,17.0,573.0,7.0,45.0,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,210.0,111.0,5916.0,100.0,0.0,0.0,0.0,0.0,-3.5,-1.7,214.0,90.0,166.0,16.0,121.0,16.0,1970.0,28.0,112.0,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,69.0,16.0,1474.0,100.0,0.0,0.0,0.0,0.0,-5.9,0.6,42.0,12.0,27.0,9.0,63.0,4.0,619.0,22.0,32.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,57.0,0.0,703.0,98.0,2.0,0.0,0.0,0.0,-9.8,-13.9,28.0,13.0,22.0,4.0,15.0,4.0,233.0,5.0,8.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,25.0,0.0,329.0,100.0,0.0,0.0,0.0,0.0,4.9,2.8,8.0,0.0,5.0,3.0,5.0,1.0,125.0,2.0,8.0,
