Highlight,Unnamed: 1,In Stathead
"Career high, Points",19.0,View full stats from top 20 games
"Career high, Rebounds",9.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",18.3,View full stats from top 20 games
