"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2024-25,22,IND,NBA,EC1,MIL,W (4-1),4.0,18.0,10.3,2.8,0.8,1.0,0.0,12.0,28.0,0.429,2.0,15.0,0.133,10.0,13.0,0.769,0.464,15.0,18.0,0.833,1.0,10.0,11.0,3.0,4.0,0.0,6.0,7.0,41.0,
2024-25,22,IND,NBA,ECS,CLE,W (4-1),5.0,16.6,11.4,1.8,0.4,0.2,0.4,18.0,35.0,0.514,7.0,17.0,0.412,11.0,18.0,0.611,0.614,14.0,15.0,0.933,3.0,6.0,9.0,2.0,1.0,2.0,5.0,14.0,57.0,
2024-25,22,IND,NBA,ECF,NYK,W (4-2),6.0,14.3,9.7,2.8,0.8,0.0,0.0,14.0,28.0,0.5,2.0,7.0,0.286,12.0,21.0,0.571,0.536,28.0,29.0,0.966,4.0,13.0,17.0,5.0,0.0,0.0,6.0,8.0,58.0,
2024-25,22,IND,NBA,FIN,OKC,L (3-4),7.0,20.6,12.4,5.1,1.3,0.6,0.7,24.0,57.0,0.421,7.0,21.0,0.333,17.0,36.0,0.472,0.482,32.0,41.0,0.78,18.0,18.0,36.0,9.0,4.0,5.0,9.0,13.0,87.0,
1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),1 Yr (4 Series),3-1,22.0,17.5,11.0,3.3,0.9,0.4,0.3,68.0,148.0,0.459,18.0,60.0,0.3,50.0,88.0,0.568,0.52,89.0,103.0,0.864,26.0,47.0,73.0,19.0,9.0,7.0,26.0,42.0,243.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,4.0,18.0,10.3,2.8,0.8,1.0,0.0,12.0,28.0,0.429,2.0,15.0,0.133,10.0,13.0,0.769,0.464,15.0,18.0,0.833,1.0,10.0,11.0,3.0,4.0,0.0,6.0,7.0,41.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,5.0,16.6,11.4,1.8,0.4,0.2,0.4,18.0,35.0,0.514,7.0,17.0,0.412,11.0,18.0,0.611,0.614,14.0,15.0,0.933,3.0,6.0,9.0,2.0,1.0,2.0,5.0,14.0,57.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),1-0,6.0,14.3,9.7,2.8,0.8,0.0,0.0,14.0,28.0,0.5,2.0,7.0,0.286,12.0,21.0,0.571,0.536,28.0,29.0,0.966,4.0,13.0,17.0,5.0,0.0,0.0,6.0,8.0,58.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,7.0,20.6,12.4,5.1,1.3,0.6,0.7,24.0,57.0,0.421,7.0,21.0,0.333,17.0,36.0,0.472,0.482,32.0,41.0,0.78,18.0,18.0,36.0,9.0,4.0,5.0,9.0,13.0,87.0,
