"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2016-17,20,MEM,NBA,PG,33.0,1.0,405.0,0.313,0.355,0.136,0.326,0.838,0.404,0.322,0.191,68.0,71.0,38.0,63.0,109.0,73.0,119.0,61.0,-43.1,-39.0,
2017-18,21,POR,NBA,PG,7.0,0.0,80.0,0.667,0.625,0.8,0.762,0.6,0.748,0.476,0.238,145.0,122.0,221.0,146.0,78.0,135.0,189.0,71.0,10.1,9.7,
2018-19,22,POR,NBA,PG,16.0,0.0,94.0,0.303,0.333,0.222,0.333,0.727,0.396,0.333,0.273,66.0,64.0,63.0,64.0,95.0,71.0,129.0,76.0,-12.6,-12.4,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,56.0,1.0,579.0,0.355,0.383,0.25,0.382,0.776,0.447,0.343,0.213,77.0,76.0,70.0,74.0,101.0,81.0,130.0,65.0,-45.6,-41.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,23.0,0.0,174.0,0.444,0.45,0.429,0.5,0.667,0.538,0.389,0.259,97.0,87.0,119.0,96.0,87.0,96.0,152.0,74.0,-2.5,-2.7,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,33.0,1.0,405.0,0.313,0.355,0.136,0.326,0.838,0.404,0.322,0.191,68.0,71.0,38.0,63.0,109.0,73.0,119.0,61.0,-43.1,-39.0,
