0
2004-05 NBA 8.2 (13th)
2005-06 NBA 10.1 (5th)
2006-07 NBA 10.5 (3rd)
Career 7.7 (34th)
Career NBA 7.7 (35th)
Career Playoffs 7.8 (32nd)
Career NBA Playoffs 7.8 (31st)
