Season,Team,Lg,Salary
2003-04,Milwaukee Bucks,NBA,"$2,002,680"
2004-05,Milwaukee Bucks,NBA,"$2,152,800"
2005-06,Milwaukee Bucks,NBA,"$2,303,040"
2006-07,Toronto Raptors,NBA,"$2,929,467"
2007-08,Toronto Raptors,NBA,"$8,000,000"
2008-09,Indiana Pacers,NBA,"$8,000,000"
2009-10,Indiana Pacers,NBA,"$8,500,000"
2010-11,Indiana Pacers,NBA,"$8,500,000"
2011-12,San Antonio Spurs,NBA,"$1,146,337"
Career,(may be incomplete),,"$43,534,324"
