"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,22,TOR,NBA,SG,7.0,7.0,158.0,0.298,0.435,0.167,0.34,0.6,0.356,0.106,0.511,66.0,89.0,46.0,68.0,79.0,66.0,37.0,197.0,
2014-15,23,TOR,NBA,SF,4.0,4.0,107.0,0.379,0.455,0.333,0.483,,0.483,0.0,0.621,84.0,94.0,95.0,97.0,,90.0,0.0,231.0,
2015-16,24,TOR,NBA,SF,20.0,0.0,335.0,0.387,0.455,0.328,0.475,0.65,0.493,0.168,0.538,85.0,93.0,93.0,94.0,86.0,91.0,61.0,189.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,27,ORL,NBA,SG,5.0,0.0,146.0,0.37,0.421,0.343,0.481,0.824,0.537,0.315,0.648,80.0,81.0,97.0,92.0,107.0,96.0,122.0,181.0,
2019-20,28,ORL,NBA,SG,5.0,0.0,135.0,0.469,0.588,0.333,0.547,0.857,0.584,0.219,0.469,102.0,112.0,93.0,103.0,111.0,103.0,84.0,122.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,PHO,NBA,SG,6.0,0.0,69.0,0.296,0.4,0.273,0.407,,0.407,0.0,0.815,62.0,73.0,76.0,75.0,,70.0,0.0,210.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,47.0,11.0,950.0,0.379,0.476,0.306,0.466,0.75,0.492,0.165,0.568,83.0,95.0,86.0,91.0,98.0,89.0,62.0,181.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,31.0,11.0,600.0,0.364,0.449,0.292,0.444,0.64,0.459,0.128,0.544,81.0,92.0,83.0,89.0,85.0,85.0,46.0,197.0,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,0.0,281.0,0.424,0.528,0.338,0.517,0.839,0.562,0.263,0.551,92.0,101.0,95.0,98.0,109.0,100.0,101.0,149.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,6.0,0.0,69.0,0.296,0.4,0.273,0.407,,0.407,0.0,0.815,62.0,73.0,76.0,75.0,,70.0,0.0,210.0,
