0
2017-18 NBA 1.9 (15th)
2018-19 NBA 2.0 (6th)
2019-20 NBA 1.9 (14th)
2020-21 NBA 2.2 (3rd)
2022-23 NBA 2.0 (5th)
Active 1.8 (16th)
